genes	X4R07C00CMN09NSFBV	X4R08C69DMN09NSFBV	X4R16C59DMN09NSFBV	FN_2R14C31CMN09NSFBV	FN_2R25C06CMN09NSFBV	FN_6R42C96DMN09NSFBV	M92.220.01	M92.220.02	M92.220.05	M92.220.06	M92.220.07
GmISU01.02G038000.v2.1	2.21614685086223	2.41120158879958	0.977384054633652	1.80707174710563	2.70393782647784	0.977384054633652	0.977384054633652	2.30492447788489	2.11788123993789	0.977384054633652	3.01768984579888
GmISU01.02G039200.v2.1	3.94082177491044	1.86553557640773	3.29296523134822	3.01624241833366	3.96435749338276	3.63457080821104	3.12873391605106	3.79274992115207	4.92737069479431	4.50987713058697	4.02429934401108
GmISU01.02G040100.v2.1	6.62004470503201	7.1566457032807	6.32719216986629	6.9588724807923	7.01437476268157	5.51925042900984	7.0892534365901	7.1003335385605	2.74679177032776	3.15492053076738	3.01768984579888
GmISU01.02G040700.v2.1	2.21614685086223	2.41120158879958	0.977384054633652	2.3304821202993	2.70393782647784	3.04254643194337	0.977384054633652	2.68429760172033	0.977384054633652	0.977384054633652	2.59822913173228
GmISU01.02G041100.v2.1	5.92781206203564	3.94204621843889	4.29216989968491	4.23293107011179	3.96435749338276	5.30714376309566	4.47911585618554	4.30772247590272	2.11788123993789	2.09813502873131	2.59822913173228
GmISU01.02G041400.v2.1	4.54780874336661	3.37080468969202	4.42960109881022	4.34581815035171	3.46762736682825	5.38136531269275	4.38864907973365	3.93972015443948	5.40215080782917	5.59162437278191	5.27603961440437
GmISU01.02G041500.v2.1	0.977384054633652	2.41120158879958	0.977384054633652	1.80707174710563	3.46762736682825	0.977384054633652	0.977384054633652	0.977384054633652	2.74679177032776	2.72120178055425	2.59822913173228
GmISU01.02G041900.v2.1	3.66440946983889	0.977384054633652	2.55705939782261	1.80707174710563	0.977384054633652	2.62041231970179	2.59348740400748	2.68429760172033	4.01782398526141	4.1824965279748	3.34226537473309
GmISU01.02G042100.v2.1	4.37240906626397	3.58733266620391	3.77793763697169	2.71372990914431	3.46762736682825	4.37716111945816	3.82465512956352	4.50947786615001	4.38834362198216	3.75832547063225	3.34226537473309
GmISU01.02G042400.v2.1	2.21614685086223	4.56959492945012	3.97044067882202	4.80663590343896	5.26092867075728	2.62041231970179	5.05079211712195	3.79274992115207	2.11788123993789	3.75832547063225	2.59822913173228
GmISU01.02G042600.v2.1	3.66440946983889	3.58733266620391	4.55507170760377	5.02579564717292	4.62663362854934	0.977384054633652	4.07724335516526	2.98439606031955	0.977384054633652	0.977384054633652	0.977384054633652
GmISU01.02G043000.v2.1	9.20712260320653	9.43489188015517	9.29139900379665	9.36977253577908	8.86341637772095	8.8898088340897	9.27636234856737	9.07282780170319	8.83708909894088	8.88798891106911	8.70304659229311
GmISU01.02G043100.v2.1	2.21614685086223	0.977384054633652	2.97143463793344	2.3304821202993	0.977384054633652	3.04254643194337	1.73311470228689	0.977384054633652	2.74679177032776	2.72120178055425	3.34226537473309
GmISU01.02G043400.v2.1	5.86291807439146	5.21516708428189	6.36195296616844	6.01605392462078	5.42259902592112	6.7058100553193	5.36737126570241	5.63020951980182	6.28285250091108	6.1568171413929	6.38714928162534
GmISU01.02G043600.v2.1	3.32217901439923	1.86553557640773	1.97342050411818	2.3304821202993	2.70393782647784	3.63457080821104	3.51825583841746	3.93972015443948	3.7894405170609	3.98594414630553	3.34226537473309
GmISU01.02G043700.v2.1	5.30215498451783	3.37080468969202	2.97143463793344	3.26618640158959	2.70393782647784	2.62041231970179	4.86195560952716	4.68644910517425	2.74679177032776	2.72120178055425	3.34226537473309
GmISU01.02G043900.v2.1	2.21614685086223	3.11594066294778	3.55573457534148	3.01624241833366	3.46762736682825	3.63457080821104	3.12873391605106	2.68429760172033	0.977384054633652	0.977384054633652	3.34226537473309
GmISU01.02G044100.v2.1	12.0726602130393	11.0471206894327	11.5086101949328	11.731108321068	11.6141459250488	12.6611892199448	11.9153533416511	11.9860166805406	14.2736060138766	13.9673310106615	13.6679481128116
GmISU01.02G044700.v2.1	4.17269445440695	4.35017398363715	4.55507170760377	4.95637688336004	4.87037545518691	4.64159828475985	5.10861760228104	4.68644910517425	5.13636551583157	5.28434779730952	3.83071190392259
GmISU01.02G045100.v2.1	9.99359353303058	9.09820176055737	9.72435196217757	9.79206179419698	9.89522444735698	10.7726129828329	9.91553427593355	9.95825084724097	10.3539826328709	10.5601660347615	10.8605437249366
GmISU01.02G045400.v2.1	5.48577278460783	4.92819349703507	5.05737702905743	5.15535068615076	4.87037545518691	5.86799109107639	5.50292479057641	5.23416318798951	6.94162237604826	6.72844769206781	6.88795397950202
GmISU01.02G046100.v2.1	4.37240906626397	3.58733266620391	3.97044067882202	1.80707174710563	4.87037545518691	4.05312632468122	3.956470115482	3.23269168431508	2.11788123993789	2.72120178055425	3.83071190392259
GmISU01.02G046400.v2.1	2.21614685086223	3.11594066294778	1.97342050411818	1.80707174710563	0.977384054633652	3.36871579887852	1.73311470228689	2.30492447788489	0.977384054633652	3.15492053076738	2.0043793084403
GmISU01.02G046600.v2.1	0.977384054633652	0.977384054633652	1.97342050411818	3.01624241833366	0.977384054633652	0.977384054633652	1.73311470228689	2.30492447788489	0.977384054633652	2.72120178055425	0.977384054633652
GmISU01.02G047400.v2.1	3.66440946983889	2.8061820280856	2.55705939782261	2.71372990914431	2.70393782647784	2.021151001939	2.88579195752019	3.79274992115207	5.3188801078241	5.10207773335974	4.61145829889587
GmISU01.02G048200.v2.1	4.54780874336661	4.09128938824999	4.77736940868181	5.09202694509103	2.70393782647784	2.62041231970179	4.18868258426698	2.68429760172033	2.74679177032776	3.48794235554443	4.02429934401108
GmISU01.02G048400.v2.1	5.79496703565908	6.77053620936788	6.7509504661365	6.64264142684447	6.79563961460903	6.27081813971505	6.0072953480186	6.7874587083243	4.81030123167851	5.19608935250273	5.78381988935971
GmISU01.02G048600.v2.1	6.16162374024811	6.44957821196482	6.85222399103095	6.2944358670293	5.07882777878313	6.3093519231135	6.15182290002975	6.62316328283373	6.32614070487917	6.20283803851708	5.88704769511057
GmISU01.02G049100.v2.1	7.87603471989885	8.18037133196549	8.09878590668403	8.09198223538436	8.19460764357869	7.40244527375792	8.07878544979646	7.94084705724989	6.79526853114438	7.33577145030275	7.56947272286034
GmISU01.02G049400.v2.1	3.94082177491044	0.977384054633652	0.977384054633652	1.80707174710563	0.977384054633652	0.977384054633652	2.22650957483033	1.78875000927458	0.977384054633652	0.977384054633652	0.977384054633652
GmISU01.02G050000.v2.1	3.32217901439923	3.37080468969202	2.55705939782261	3.47915526204486	3.46762736682825	3.36871579887852	3.12873391605106	1.78875000927458	3.18331123426228	0.977384054633652	3.01768984579888
GmISU01.02G050400.v2.1	4.17269445440695	3.37080468969202	3.29296523134822	3.47915526204486	2.70393782647784	2.021151001939	3.12873391605106	3.62909140513859	2.74679177032776	4.50987713058697	3.01768984579888
GmISU01.02G050800.v2.1	4.70417666831939	4.22653085890588	3.97044067882202	4.34581815035171	4.62663362854934	4.5154299538132	4.29212763702235	4.41212414091614	7.84328685351536	7.63332426217264	5.67263275847131
GmISU01.02G051100.v2.1	6.73329883964522	7.06936848979296	6.64202744441424	6.59775451156754	7.01437476268157	6.06101063702754	6.73263113785038	6.60124564121445	5.23050711731619	6.0092307932305	6.1167961545699
GmISU01.02G051600.v2.1	3.94082177491044	3.11594066294778	4.29216989968491	4.72550274326698	2.70393782647784	4.5154299538132	3.12873391605106	3.93972015443948	3.7894405170609	4.35545324411099	4.72727313573072
GmISU01.02G051900.v2.1	4.97373366022588	6.50384639751228	5.49335403154403	6.64264142684447	6.53770986541182	4.86499184274275	6.06685475523362	6.70764849696455	5.13636551583157	5.19608935250273	4.83447766484522
GmISU01.02G051950.v2.1	3.32217901439923	2.41120158879958	2.55705939782261	3.47915526204486	3.46762736682825	0.977384054633652	2.22650957483033	2.98439606031955	3.18331123426228	4.35545324411099	3.34226537473309
GmISU01.02G052000.v2.1	0.977384054633652	2.8061820280856	1.97342050411818	2.3304821202993	2.70393782647784	0.977384054633652	1.73311470228689	0.977384054633652	0.977384054633652	0.977384054633652	0.977384054633652
GmISU01.02G052500.v2.1	6.65879237636403	6.97646943466308	6.9003138562442	6.62037253432921	6.46531753557797	6.89504972675308	6.78677072230489	7.11587583027182	6.4873675291522	6.48944822541751	7.17988598162857
GmISU01.02G054400.v2.1	4.37240906626397	2.41120158879958	3.77793763697169	3.01624241833366	2.70393782647784	4.37716111945816	2.22650957483033	3.23269168431508	3.18331123426228	4.1824965279748	3.83071190392259
GmISU01.02G054800.v2.1	5.39688314018762	6.72557154298498	6.32719216986629	6.23704928589232	6.38909986964981	5.38136531269275	6.23206392498505	5.63020951980182	5.48087636629117	5.65920598558433	5.61365141411547
GmISU01.02G055800.v2.1	10.7195507142233	9.57456012191335	9.84904618395137	10.1183235122234	10.3669410128881	11.2875608693769	10.3893709170014	10.6069338361119	12.4244612516163	12.0240186889386	11.9923020574497
GmISU01.02G056500.v2.1	0.977384054633652	3.11594066294778	2.97143463793344	0.977384054633652	0.977384054633652	0.977384054633652	2.59348740400748	2.68429760172033	3.18331123426228	2.09813502873131	2.59822913173228
GmISU01.02G056600.v2.1	2.8726561438952	2.41120158879958	1.97342050411818	2.3304821202993	3.96435749338276	2.021151001939	2.22650957483033	3.23269168431508	0.977384054633652	2.09813502873131	0.977384054633652
GmISU01.02G057400.v2.1	0.977384054633652	0.977384054633652	1.97342050411818	0.977384054633652	0.977384054633652	0.977384054633652	0.977384054633652	0.977384054633652	3.51797662796137	0.977384054633652	2.0043793084403
GmISU01.02G060400.v2.1	3.66440946983889	3.58733266620391	2.97143463793344	3.97660933845808	2.70393782647784	2.62041231970179	2.59348740400748	2.98439606031955	2.74679177032776	2.72120178055425	0.977384054633652
GmISU01.02G060600.v2.1	2.8726561438952	2.8061820280856	1.97342050411818	3.01624241833366	3.96435749338276	2.021151001939	2.59348740400748	2.98439606031955	3.51797662796137	3.98594414630553	3.34226537473309
GmISU01.02G060700.v2.1	5.92781206203564	6.27333277089921	6.32719216986629	6.20747664900929	6.60664256207667	6.48794570795605	5.77703991305822	5.75456841635209	7.1726172787293	6.75957409768996	6.88795397950202
GmISU01.02G062532.v2.1	0.977384054633652	1.86553557640773	2.55705939782261	1.80707174710563	0.977384054633652	3.36871579887852	0.977384054633652	2.30492447788489	3.51797662796137	4.1824965279748	3.83071190392259
GmISU01.02G063300.v2.1	5.48577278460783	5.79632168163544	5.96969475983159	6.01605392462078	5.70001393882839	5.58354664476518	5.21774793043122	5.49411112311254	5.03564928346454	5.84480777620112	6.02923667167804
GmISU01.02G064700.v2.1	2.8726561438952	0.977384054633652	3.29296523134822	3.47915526204486	0.977384054633652	2.021151001939	3.33660131110662	1.78875000927458	3.51797662796137	3.15492053076738	2.0043793084403
GmISU01.02G064900.v2.1	4.84524162149061	4.92819349703507	4.77736940868181	5.02579564717292	3.46762736682825	4.05312632468122	5.21774793043122	5.23416318798951	4.54311874407048	5.00151026588552	4.83447766484522
GmISU01.02G065000.v2.1	2.8726561438952	2.8061820280856	2.55705939782261	2.3304821202993	0.977384054633652	3.04254643194337	2.59348740400748	2.98439606031955	2.74679177032776	2.09813502873131	0.977384054633652
GmISU01.02G065100.v2.1	3.32217901439923	3.37080468969202	3.29296523134822	3.47915526204486	3.96435749338276	2.62041231970179	3.12873391605106	3.44446344729184	0.977384054633652	0.977384054633652	2.59822913173228
GmISU01.02G065750.v2.1	6.58022756530655	6.24174565969512	5.82770148272477	5.87269256296965	5.93259109258682	6.48794570795605	6.03738238191841	6.36154088023349	6.4873675291522	6.63082414231336	6.55329857329774
GmISU01.02G065800.v2.1	5.20076708273801	5.21516708428189	4.77736940868181	4.63953356511867	5.07882777878313	4.86499184274275	4.38864907973365	4.68644910517425	5.93688744124203	5.52072071128108	5.19788324679724
GmISU01.02G066300.v2.1	4.97373366022588	3.58733266620391	5.36214245022752	5.67079398497642	3.96435749338276	4.75761466208373	3.82465512956352	3.44446344729184	4.54311874407048	6.10927970255214	5.67263275847131
GmISU01.02G066400.v2.1	2.21614685086223	1.86553557640773	0.977384054633652	3.01624241833366	0.977384054633652	0.977384054633652	0.977384054633652	0.977384054633652	0.977384054633652	2.09813502873131	0.977384054633652
GmISU01.02G067000.v2.1	2.21614685086223	2.8061820280856	2.55705939782261	2.71372990914431	0.977384054633652	3.63457080821104	2.59348740400748	1.78875000927458	3.7894405170609	2.72120178055425	3.60706204144222
GmISU01.02G067200.v2.1	6.80414571735047	6.42165890829008	6.42905854852385	6.23704928589232	5.93259109258682	6.52115687934487	6.76894898638918	6.74810542212141	6.69975453437668	6.98701059536874	6.38714928162534
GmISU01.02G067400.v2.1	2.21614685086223	1.86553557640773	2.97143463793344	2.71372990914431	2.70393782647784	2.021151001939	2.22650957483033	0.977384054633652	0.977384054633652	2.09813502873131	2.59822913173228
GmISU01.02G068400.v2.1	0.977384054633652	2.8061820280856	3.55573457534148	3.82906407190606	2.70393782647784	0.977384054633652	2.59348740400748	2.98439606031955	5.13636551583157	4.35545324411099	3.01768984579888
GmISU01.02G069600.v2.1	0.977384054633652	1.86553557640773	3.77793763697169	2.3304821202993	0.977384054633652	0.977384054633652	1.73311470228689	2.68429760172033	2.74679177032776	2.09813502873131	2.59822913173228
GmISU01.02G070400.v2.1	2.8726561438952	3.37080468969202	2.55705939782261	2.71372990914431	3.46762736682825	0.977384054633652	1.73311470228689	2.30492447788489	0.977384054633652	2.09813502873131	2.59822913173228
GmISU01.02G070600.v2.1	2.8726561438952	2.8061820280856	4.14025519807972	3.82906407190606	0.977384054633652	2.021151001939	2.59348740400748	3.79274992115207	2.11788123993789	2.09813502873131	2.0043793084403
GmISU01.02G070800.v2.1	7.36897305624468	7.01434987071154	7.44526889969823	7.26191220464028	7.15908831063346	7.32932808096822	7.13170849261053	7.26273009292129	8.29934117983035	7.94901666340699	8.25934724775541
GmISU01.02G071700.v2.1	4.84524162149061	4.8465498952595	4.14025519807972	4.34581815035171	2.70393782647784	4.05312632468122	4.29212763702235	4.91685245350731	4.01782398526141	5.19608935250273	5.42069323803933
GmISU01.02G071800.v2.1	0.977384054633652	0.977384054633652	0.977384054633652	2.3304821202993	0.977384054633652	2.021151001939	0.977384054633652	2.30492447788489	0.977384054633652	3.48794235554443	3.01768984579888
GmISU01.02G072600.v2.1	7.24712407683273	7.6652340272895	7.11930526083792	7.20319023723786	7.06424299960656	7.0395796513067	7.23916900019569	7.20576936945201	6.44871832796658	6.1568171413929	6.83729554893375
GmISU01.02G072800.v2.1	4.17269445440695	4.46405193632076	4.6704979225804	5.09202694509103	2.70393782647784	4.37716111945816	4.38864907973365	3.44446344729184	4.01782398526141	4.35545324411099	3.83071190392259
GmISU01.02G073400.v2.1	2.8726561438952	3.37080468969202	2.55705939782261	2.3304821202993	3.46762736682825	2.62041231970179	4.07724335516526	3.44446344729184	3.18331123426228	0.977384054633652	4.02429934401108
GmISU01.02G073800.v2.1	0.977384054633652	3.11594066294778	3.97044067882202	1.80707174710563	0.977384054633652	0.977384054633652	2.88579195752019	2.68429760172033	0.977384054633652	0.977384054633652	2.0043793084403
GmISU01.02G074000.v2.1	2.8726561438952	1.86553557640773	1.97342050411818	0.977384054633652	0.977384054633652	3.36871579887852	0.977384054633652	2.30492447788489	0.977384054633652	0.977384054633652	2.0043793084403
GmISU01.02G074900.v2.1	4.17269445440695	3.58733266620391	2.97143463793344	3.01624241833366	2.70393782647784	4.05312632468122	3.956470115482	4.50947786615001	5.55552737986409	5.28434779730952	4.19495686846263
GmISU01.02G076300.v2.1	2.8726561438952	3.37080468969202	3.55573457534148	3.01624241833366	2.70393782647784	2.62041231970179	2.88579195752019	2.30492447788489	0.977384054633652	2.09813502873131	0.977384054633652
GmISU01.02G077100.v2.1	9.5845247418943	10.6332915622946	10.5749357705643	10.5670868294271	10.4061426977666	9.95219581321727	10.489348566082	10.2251151651025	8.56629807130706	8.84510186783295	8.83799916080826
GmISU01.02G077800.v2.1	5.20076708273801	5.00546322077987	5.87660193560829	5.38404419108988	4.62663362854934	5.64509922781758	5.31920063103465	4.91685245350731	4.01782398526141	5.19608935250273	5.48792129562677
GmISU01.02G078000.v2.1	4.37240906626397	3.11594066294778	3.29296523134822	3.66469205342074	3.46762736682825	4.37716111945816	3.67957437036948	4.07309278427604	2.11788123993789	2.72120178055425	3.01768984579888
GmISU01.02G078300.v2.1	5.56950203075214	6.14260994468215	4.96994344234905	5.48609261248849	4.87037545518691	6.78996920204372	6.0072953480186	5.71429487276628	5.55552737986409	5.84480777620112	6.07368057693302
GmISU01.02G079600.v2.1	8.03175699944821	7.03292352095958	6.82756426267276	6.9588724807923	7.06424299960656	7.63260329354296	7.65274153598804	7.59765537717608	7.60046308037808	7.39643915648631	8.10730524433681
GmISU01.02G081200.v2.1	4.84524162149061	4.66794029699883	5.36214245022752	4.80663590343896	4.33316912679405	4.64159828475985	5.10861760228104	4.84406451473789	4.38834362198216	3.48794235554443	4.02429934401108
GmISU01.02G081500.v2.1	3.94082177491044	2.8061820280856	3.55573457534148	3.01624241833366	0.977384054633652	2.62041231970179	1.73311470228689	2.30492447788489	0.977384054633652	3.75832547063225	0.977384054633652
GmISU01.02G082100.v2.1	5.56950203075214	5.65958054304133	5.7246283175473	6.2944358670293	5.70001393882839	5.38136531269275	5.88025032669782	5.23416318798951	6.56169190334746	7.20620057986581	6.83729554893375
GmISU01.02G082200.v2.1	8.04644324027191	7.95544322150474	7.7508781088654	8.10807614064824	7.81228247324336	7.93327819991149	7.80041112361584	7.74486303511928	8.33156227332783	8.00203786658753	8.19038275201106
GmISU01.02G083200.v2.1	9.45841527106487	9.68731009286752	9.90610021804268	9.84823467166053	9.78056961748342	9.21308150327785	9.81273361814026	9.81325381942474	9.09659010455806	9.02238305491881	9.18551253390036
GmISU01.02G084600.v2.1	7.19534900861741	8.00332190093092	7.78969543671698	7.59448520593464	7.86950229323859	7.90839108091753	7.86054913814188	7.85083205690487	7.61798658051574	7.96245576256798	7.98465143988243
GmISU01.02G085000.v2.1	2.21614685086223	4.56959492945012	4.96994344234905	5.62678786235755	4.87037545518691	4.05312632468122	4.47911585618554	4.19517219638188	4.68288633626557	5.10207773335974	4.72727313573072
GmISU01.02G085500.v2.1	2.21614685086223	4.22653085890588	4.42960109881022	4.34581815035171	3.96435749338276	3.36871579887852	3.51825583841746	3.44446344729184	3.51797662796137	4.1824965279748	3.60706204144222
GmISU01.02G085600.v2.1	7.24712407683273	6.42165890829008	6.77694309054368	6.82895677160274	6.90914868316939	7.23239097967362	6.65713197125911	6.70764849696455	8.10176939401157	8.05317933997615	8.07487492332226
GmISU01.02G086000.v2.1	3.66440946983889	5.21516708428189	5.21779242910222	4.23293107011179	4.87037545518691	3.04254643194337	4.99055176727335	4.30772247590272	0.977384054633652	0.977384054633652	3.01768984579888
GmISU01.02G086600.v2.1	0.977384054633652	0.977384054633652	2.55705939782261	0.977384054633652	0.977384054633652	3.36871579887852	2.22650957483033	1.78875000927458	0.977384054633652	3.48794235554443	2.0043793084403
GmISU01.02G087300.v2.1	3.66440946983889	3.94204621843889	2.55705939782261	3.82906407190606	3.96435749338276	4.64159828475985	4.29212763702235	2.30492447788489	4.68288633626557	4.89340361284891	4.19495686846263
GmISU01.02G087600.v2.1	2.21614685086223	2.8061820280856	3.97044067882202	4.23293107011179	0.977384054633652	0.977384054633652	2.88579195752019	0.977384054633652	0.977384054633652	2.09813502873131	2.59822913173228
GmISU01.02G087800.v2.1	2.21614685086223	3.94204621843889	1.97342050411818	2.3304821202993	3.46762736682825	3.36871579887852	3.12873391605106	3.44446344729184	0.977384054633652	2.72120178055425	3.60706204144222
GmISU01.02G088500.v2.1	4.17269445440695	3.11594066294778	1.97342050411818	1.80707174710563	2.70393782647784	4.05312632468122	3.33660131110662	2.68429760172033	2.11788123993789	3.48794235554443	3.34226537473309
GmISU01.02G089000.v2.1	3.66440946983889	1.86553557640773	2.97143463793344	3.82906407190606	0.977384054633652	3.36871579887852	2.59348740400748	3.23269168431508	3.18331123426228	4.1824965279748	3.34226537473309
GmISU01.02G090700.v2.1	7.43743001179541	5.56064360389476	5.87660193560829	5.87269256296965	6.79563961460903	7.40244527375792	6.47125987292371	7.05267604697074	8.9451634067814	8.45607125167126	8.38811045541275
GmISU01.02G091000.v2.1	2.8726561438952	3.37080468969202	3.97044067882202	3.26618640158959	0.977384054633652	3.36871579887852	3.12873391605106	2.68429760172033	2.74679177032776	2.72120178055425	2.59822913173228
GmISU01.02G091900.v2.1	4.37240906626397	4.09128938824999	3.97044067882202	4.45050952948865	0.977384054633652	2.62041231970179	3.82465512956352	3.62909140513859	3.51797662796137	3.48794235554443	2.59822913173228
GmISU01.02G092000.v2.1	3.66440946983889	4.35017398363715	3.97044067882202	3.97660933845808	4.87037545518691	4.05312632468122	4.79308689903843	4.50947786615001	2.74679177032776	3.48794235554443	3.60706204144222
GmISU01.02G092900.v2.1	2.21614685086223	0.977384054633652	1.97342050411818	2.3304821202993	2.70393782647784	0.977384054633652	2.22650957483033	0.977384054633652	0.977384054633652	3.15492053076738	0.977384054633652
GmISU01.02G093000.v2.1	2.21614685086223	2.8061820280856	0.977384054633652	1.80707174710563	0.977384054633652	0.977384054633652	2.22650957483033	2.30492447788489	2.11788123993789	3.15492053076738	0.977384054633652
GmISU01.02G093100.v2.1	9.42508689908082	9.37427681455456	9.60609065459082	9.3731060401068	9.53743502089245	9.43841644216809	9.77974133594403	9.50928205297808	8.17462976156808	8.53913956010223	8.63793968067813
GmISU01.02G093200.v2.1	5.92781206203564	4.66794029699883	5.82770148272477	4.88344827152686	5.42259902592112	5.45195453499277	5.88025032669782	6.00880711599352	5.23050711731619	5.19608935250273	5.02759277251793
GmISU01.02G093300.v2.1	2.21614685086223	1.86553557640773	0.977384054633652	1.80707174710563	3.46762736682825	3.36871579887852	3.33660131110662	2.30492447788489	2.74679177032776	2.09813502873131	2.0043793084403
GmISU01.02G094400.v2.1	5.20076708273801	3.77556371331475	3.77793763697169	3.26618640158959	4.33316912679405	3.36871579887852	4.07724335516526	3.79274992115207	5.55552737986409	4.50987713058697	3.34226537473309
GmISU01.02G094800.v2.1	7.221468791552	7.3318768882543	6.99193630225109	7.6283564192747	7.24808110156127	6.96912381788087	7.36313225024875	7.26273009292129	7.37168072188546	7.51061890089849	7.45653268560144
GmISU01.02G096100.v2.1	3.94082177491044	2.41120158879958	3.77793763697169	5.38404419108988	3.46762736682825	3.85897457541598	2.59348740400748	4.50947786615001	0.977384054633652	4.64935828630023	4.61145829889587
GmISU01.02G096200.v2.1	3.94082177491044	3.37080468969202	1.97342050411818	3.82906407190606	2.70393782647784	3.63457080821104	3.82465512956352	2.30492447788489	0.977384054633652	2.72120178055425	2.59822913173228
GmISU01.02G096400.v2.1	2.21614685086223	2.8061820280856	3.29296523134822	2.3304821202993	0.977384054633652	2.021151001939	2.22650957483033	2.98439606031955	2.11788123993789	2.09813502873131	2.0043793084403
GmISU01.02G098500.v2.1	0.977384054633652	3.77556371331475	3.29296523134822	3.26618640158959	0.977384054633652	2.021151001939	1.73311470228689	0.977384054633652	2.11788123993789	3.15492053076738	2.59822913173228
GmISU01.02G098600.v2.1	5.39688314018762	0.977384054633652	0.977384054633652	0.977384054633652	0.977384054633652	5.38136531269275	0.977384054633652	0.977384054633652	0.977384054633652	0.977384054633652	0.977384054633652
GmISU01.02G099500.v2.1	5.20076708273801	5.00546322077987	5.21779242910222	5.48609261248849	5.07882777878313	5.05838731752097	4.99055176727335	4.84406451473789	4.38834362198216	4.35545324411099	4.83447766484522
GmISU01.02G100100.v2.1	4.17269445440695	4.76000737742381	3.55573457534148	4.11045527599217	4.62663362854934	4.5154299538132	4.86195560952716	4.7674081891187	5.03564928346454	4.64935828630023	4.34754571263907
GmISU01.02G100700.v2.1	2.8726561438952	4.56959492945012	3.55573457534148	4.11045527599217	2.70393782647784	3.36871579887852	4.29212763702235	4.07309278427604	2.11788123993789	0.977384054633652	3.34226537473309
GmISU01.02G102400.v2.1	3.94082177491044	2.41120158879958	2.97143463793344	2.71372990914431	3.96435749338276	3.04254643194337	4.47911585618554	3.79274992115207	4.92737069479431	3.48794235554443	4.02429934401108
GmISU01.02G102600.v2.1	0.977384054633652	0.977384054633652	1.97342050411818	0.977384054633652	0.977384054633652	0.977384054633652	1.73311470228689	2.68429760172033	2.74679177032776	2.09813502873131	0.977384054633652
GmISU01.02G102700.v2.1	2.8726561438952	2.41120158879958	2.97143463793344	1.80707174710563	0.977384054633652	3.04254643194337	3.956470115482	3.44446344729184	4.54311874407048	2.72120178055425	3.34226537473309
GmISU01.02G104500.v2.1	6.99793403536651	6.44957821196482	6.77694309054368	6.78958295739618	7.06424299960656	7.32932808096822	6.57746253692074	6.13621063927392	6.23822514525472	6.33269804800692	6.91263138958325
GmISU01.02G105100.v2.1	5.09171173328522	4.66794029699883	5.36214245022752	5.62678786235755	5.42259902592112	5.70413277803864	5.10861760228104	4.41212414091614	5.8799244459065	6.1568171413929	5.48792129562677
GmISU01.02G107500.v2.1	4.97373366022588	5.07880397440642	5.21779242910222	4.80663590343896	6.30862992780785	4.96492777651054	4.92768603373537	5.05225900886693	4.38834362198216	4.50987713058697	4.9342640399757
GmISU01.02G108100.v2.1	4.54780874336661	2.8061820280856	5.05737702905743	5.53453168366805	4.33316912679405	4.75761466208373	5.66587296081376	5.39567851869634	5.13636551583157	5.00151026588552	4.48552831015847
GmISU01.02G108400.v2.1	3.94082177491044	5.07880397440642	5.29177206937332	5.7952896986554	4.87037545518691	3.85897457541598	4.64462569233724	4.84406451473789	2.11788123993789	0.977384054633652	0.977384054633652
GmISU01.02G109000.v2.1	4.37240906626397	3.94204621843889	2.55705939782261	4.23293107011179	4.33316912679405	2.021151001939	4.38864907973365	3.93972015443948	3.51797662796137	3.98594414630553	2.59822913173228
GmISU01.02G109900.v2.1	5.56950203075214	5.5085087068881	5.87660193560829	6.20747664900929	6.46531753557797	6.45395195724082	5.91307573025951	6.33522547284803	6.23822514525472	6.48944822541751	6.23891204224289
GmISU01.02G112000.v2.1	3.66440946983889	2.8061820280856	3.29296523134822	2.3304821202993	2.70393782647784	2.62041231970179	1.73311470228689	3.23269168431508	2.11788123993789	2.72120178055425	3.01768984579888
GmISU01.02G112500.v2.1	3.32217901439923	3.11594066294778	1.97342050411818	0.977384054633652	2.70393782647784	0.977384054633652	0.977384054633652	0.977384054633652	2.11788123993789	2.09813502873131	0.977384054633652
GmISU01.02G113300.v2.1	6.80414571735047	7.28615805151279	7.42896810363604	7.01115828410551	7.29060014280248	6.52115687934487	6.88931141663336	7.03643383246141	6.44871832796658	6.06012235587402	6.19934421300883
GmISU01.02G114900.v2.1	0.977384054633652	2.41120158879958	2.55705939782261	1.80707174710563	0.977384054633652	0.977384054633652	2.88579195752019	0.977384054633652	0.977384054633652	0.977384054633652	0.977384054633652
GmISU01.02G115100.v2.1	6.40896622459911	6.81414171065554	6.05714297136352	6.37645021448858	5.93259109258682	5.70413277803864	5.77703991305822	6.13621063927392	4.81030123167851	5.65920598558433	5.02759277251793
GmISU01.02G116100.v2.1	2.21614685086223	2.8061820280856	3.29296523134822	1.80707174710563	3.46762736682825	2.62041231970179	2.59348740400748	2.30492447788489	4.01782398526141	3.48794235554443	3.60706204144222
GmISU01.02G115600.v2.1	7.90855291434235	7.98436067345061	7.56944093510469	8.04259443086197	7.89728306984218	7.60188753320105	7.75586689011828	8.05811897203944	7.73503029246507	7.73078436442708	7.5221481780051
GmISU01.02G117500.v2.1	2.8726561438952	1.86553557640773	2.55705939782261	3.26618640158959	3.46762736682825	2.62041231970179	2.22650957483033	1.78875000927458	4.38834362198216	5.44615144243383	4.48552831015847
