genes	Bert.01	Bert.02	Bert.03	Bert.04	Bert.05	WTP0579.16	WTP0579.18	WTP0579.26	WTP0579.32
GmISU01.05G107400.v2.1	4.26444002933335	4.55419703373154	4.85499594637143	3.9465265006986	4.32637218525542	3.65639711205318	3.38397835004588	5.45322216689085	3.41308135098423
GmISU01.05G107900.v2.1	1.70100136620478	2.25688429486715	2.0784048195632	0.562771745184491	2.04685667612768	2.21961270304365	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.05G108100.v2.1	1.70100136620478	0.562771745184491	1.51108951230996	1.79436785569481	0.562771745184491	1.61701352510528	1.57086804721782	1.55429159996985	2.92483032674013
GmISU01.05G108400.v2.1	3.3712675132226	5.1539148056493	4.05152256555418	3.5153536068858	3.88282083567961	3.65639711205318	4.1625429305583	4.79458913086613	3.77721804312662
GmISU01.05G108500.v2.1	2.32924607730979	2.55591605799835	0.562771745184489	0.562771745184491	1.48778251912831	0.562771745184491	2.15851924980558	0.562771745184489	0.562771745184489
GmISU01.05G108700.v2.1	8.32564774656644	8.40697281039132	8.10188903226406	7.71827789504036	8.15762974631728	7.84849040284898	7.90074689951561	7.57931492846467	7.8316015467567
GmISU01.05G108801.v2.1	9.01613411937923	7.79208908464206	7.44703128162415	9.89698101671735	8.98653519274254	8.63466313270042	9.03420063884444	8.70063946046684	8.17474525616275
GmISU01.05G109000.v2.1	5.34015808117011	5.39943279418097	3.92681369985491	5.05925090876788	4.50567792908184	4.75069975273355	5.03762071929057	5.35372721740161	5.25465228303346
GmISU01.05G109100.v2.1	5.34015808117011	4.68343090558763	3.92681369985491	5.67991241740054	4.87548533047295	5.18838028716465	4.57791523056423	4.93889332118971	4.30941798092936
GmISU01.05G109500.v2.1	5.62583901260998	5.8484781151679	5.70828574943893	6.41144952714248	5.90414309693305	6.09316448322101	5.7483980606186	5.40433222644527	5.19567658847548
GmISU01.05G110500.v2.1	10.3286410136438	10.5652091638379	10.8007566311398	9.9238508644207	10.4312048888897	10.1828767522355	10.3651706093136	10.1456962061007	10.390783994434
GmISU01.05G111000.v2.1	9.7924381385811	10.4518566585802	9.14074714242669	9.42742815163957	9.79694070085805	9.74591506429163	9.53888885476992	9.58471283323522	9.90270318283748
GmISU01.05G111100.v2.1	1.70100136620478	0.562771745184491	0.562771745184489	0.562771745184491	0.562771745184491	1.61701352510528	0.562771745184489	1.55429159996985	2.60042651607653
GmISU01.05G111700.v2.1	1.70100136620478	0.562771745184491	1.51108951230996	0.562771745184491	3.02049527917325	2.21961270304365	1.57086804721782	0.562771745184489	0.562771745184489
GmISU01.05G111800.v2.1	1.70100136620478	0.562771745184491	0.562771745184489	0.562771745184491	1.48778251912831	0.562771745184491	2.89763220347562	0.562771745184489	3.18951285267276
GmISU01.05G112100.v2.1	2.32924607730979	2.80348184177439	4.37164057405033	0.562771745184491	2.04685667612768	3.82776031811363	2.57489922328341	1.55429159996985	2.18125335944731
GmISU01.05G112700.v2.1	0.562771745184491	2.25688429486715	2.0784048195632	0.562771745184491	0.562771745184491	0.562771745184491	1.57086804721782	0.562771745184489	0.562771745184489
GmISU01.05G113200.v2.1	0.562771745184491	1.8792178990583	1.51108951230996	0.562771745184491	2.76277182832218	0.562771745184491	0.562771745184489	0.562771745184489	2.18125335944731
GmISU01.05G114000.v2.1	4.26444002933335	4.85786891395209	4.46429710177186	5.43626976378282	5.16957868452327	5.18838028716465	5.62282661645314	5.24685900135865	4.9322320851848
GmISU01.05G114800.v2.1	4.26444002933335	4.48496256854042	4.16630386463631	4.54744592859753	4.66514194546532	4.46929151222833	4.03689028348947	4.35433794042109	4.06772071070557
GmISU01.05G115000.v2.1	4.12470485848473	4.85786891395209	5.70828574943893	3.2392796804893	3.7467799478079	4.56931855603111	3.38397835004588	3.54789861841894	3.92976904938162
GmISU01.05G115100.v2.1	4.61713384103015	5.36130621360188	5.16212129029049	2.89756862739078	4.12157582663413	3.65639711205318	3.57691059520499	4.93889332118971	4.41660384043937
GmISU01.05G116100.v2.1	2.76544728414175	2.25688429486715	2.0784048195632	0.562771745184491	2.04685667612768	2.64338834246888	0.562771745184489	2.5500327614921	1.58798380713049
GmISU01.05G117000.v2.1	6.06869373514435	5.98010173329079	5.98342122860517	6.07033783738255	6.02670554763067	5.57275346977052	5.16321245433458	5.24685900135865	5.25465228303346
GmISU01.05G117100.v2.1	1.70100136620478	1.366213121777	2.0784048195632	0.562771745184491	0.562771745184491	2.64338834246888	0.562771745184489	0.562771745184489	1.58798380713049
GmISU01.05G117400.v2.1	5.72595316756597	6.4666652177075	5.81770033189899	5.78786130986012	5.66088139815568	5.66607728497155	5.53259740379643	5.97242394629496	4.85810197505835
GmISU01.05G117500.v2.1	0.562771745184491	1.366213121777	2.80109557156528	0.562771745184491	0.562771745184491	1.61701352510528	2.15851924980558	0.562771745184489	1.58798380713049
GmISU01.05G119300.v2.1	6.40705830037817	6.77291526981202	5.88628940053491	6.23196461369277	5.87180354354284	6.31109074280612	5.78793848358255	5.79413904922498	5.51801466427941
GmISU01.05G120300.v2.1	1.70100136620478	1.8792178990583	0.562771745184489	1.79436785569481	2.44877368660308	3.23703637648904	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.05G120400.v2.1	5.06229464861551	3.76406872895644	4.27262229981969	4.54744592859753	4.73871703793099	4.56931855603111	4.48473887224272	4.00674764971195	4.69733248361251
GmISU01.05G120600.v2.1	0.562771745184491	2.80348184177439	2.80109557156528	0.562771745184491	2.04685667612768	1.61701352510528	0.562771745184489	0.562771745184489	1.58798380713049
GmISU01.05G120800.v2.1	3.3712675132226	4.33565056505008	3.47107536988988	2.44894449249177	3.5965625090272	3.23703637648904	2.89763220347562	3.86939950559177	4.41660384043937
GmISU01.05G120900.v2.1	0.562771745184491	1.366213121777	2.0784048195632	1.79436785569481	1.48778251912831	0.562771745184491	0.562771745184489	2.87110757795101	2.18125335944731
GmISU01.05G121400.v2.1	3.59956431514037	3.87646909737378	4.05152256555418	2.44894449249177	4.87548533047295	2.97053402960597	3.38397835004588	4.35433794042109	5.0027385956739
GmISU01.05G123300.v2.1	0.562771745184491	0.562771745184491	2.0784048195632	0.562771745184491	2.04685667612768	2.97053402960597	2.89763220347562	2.13641627239693	2.60042651607653
GmISU01.05G123400.v2.1	3.09992616690293	2.80348184177439	1.51108951230996	3.9465265006986	2.76277182832218	3.65639711205318	5.10178280640104	4.24751667094981	4.30941798092936
GmISU01.05G123500.v2.1	0.562771745184491	0.562771745184491	2.48453710804054	0.562771745184491	2.04685667612768	1.61701352510528	2.57489922328341	2.13641627239693	0.562771745184489
GmISU01.05G123800.v2.1	4.39182798397413	5.10860288988745	4.85499594637143	3.2392796804893	4.66514194546532	4.2456699325774	4.38512667610962	5.19030178553302	4.5163740411061
GmISU01.05G123900.v2.1	10.724729278917	10.2475571384848	9.94748669708364	10.324215473017	10.6942132362459	10.6957146208785	10.7575701632389	10.5158842641242	10.5971327819233
GmISU01.05G124300.v2.1	4.26444002933335	3.98074176921072	4.46429710177186	3.2392796804893	4.58761205186463	3.65639711205318	4.66543714623134	4.71663661926971	4.5163740411061
GmISU01.05G124700.v2.1	5.72595316756597	6.29526208358386	5.36801357387916	4.54744592859753	5.58311591360449	5.18838028716465	5.38570049656561	5.79413904922498	5.85939673885939
GmISU01.05G125200.v2.1	4.39182798397413	2.80348184177439	0.562771745184489	3.5153536068858	4.12157582663413	2.21961270304365	3.74705890941538	5.19030178553302	3.77721804312662
GmISU01.05G125300.v2.1	4.12470485848473	4.48496256854042	3.63949683930795	2.44894449249177	4.73871703793099	3.82776031811363	4.48473887224272	4.24751667094981	2.92483032674013
GmISU01.05G126700.v2.1	0.562771745184491	0.562771745184491	0.562771745184489	0.562771745184491	0.562771745184491	1.61701352510528	1.57086804721782	2.5500327614921	0.562771745184489
GmISU01.05G127800.v2.1	5.13693641746806	5.19784680288197	5.81770033189899	3.2392796804893	5.36811335455857	5.57275346977052	4.97047174915948	4.86854471046386	5.56537327133573
GmISU01.05G127900.v2.1	1.70100136620478	1.8792178990583	4.63346699270404	1.79436785569481	1.48778251912831	3.46190080468142	2.57489922328341	3.13357285099823	2.60042651607653
GmISU01.05G128000.v2.1	3.96996950005849	4.55419703373154	4.16630386463631	2.44894449249177	4.12157582663413	5.30903273513241	5.48527441669987	4.79458913086613	4.60968862545404
GmISU01.05G128200.v2.1	6.31361218544253	6.65178962122687	6.62892801100584	6.63026108376163	6.6775776760398	6.19061766839578	6.0704153880714	6.45293706626717	6.10352362505217
GmISU01.05G128300.v2.1	4.26444002933335	3.76406872895644	4.27262229981969	3.2392796804893	2.76277182832218	3.23703637648904	2.57489922328341	3.13357285099823	2.92483032674013
GmISU01.05G129200.v2.1	5.46129842891101	5.92888412290191	6.48153400775218	5.73489628052658	5.54260258484521	5.75372928577136	5.7483980606186	5.71616154544335	5.31131150465146
GmISU01.05G129400.v2.1	1.70100136620478	3.36228893129902	2.0784048195632	0.562771745184491	0.562771745184491	1.61701352510528	1.57086804721782	2.13641627239693	2.18125335944731
GmISU01.05G129500.v2.1	5.13693641746806	4.48496256854042	3.28036110496849	5.43626976378282	5.45799435086929	5.66607728497155	5.10178280640104	5.93848608631791	5.31131150465146
GmISU01.05G130000.v2.1	2.76544728414175	0.562771745184491	1.51108951230996	2.44894449249177	1.48778251912831	2.97053402960597	3.16120295014934	3.54789861841894	2.60042651607653
GmISU01.05G130200.v2.1	2.76544728414175	1.8792178990583	0.562771745184489	0.562771745184491	2.76277182832218	2.21961270304365	1.57086804721782	3.35555861141131	0.562771745184489
GmISU01.05G130400.v2.1	5.5182560417932	5.70362918034064	4.16630386463631	5.88829224811354	5.77019364740179	5.12404637928943	5.10178280640104	5.24685900135865	5.1341869021062
GmISU01.05G130500.v2.1	2.32924607730979	3.01472281386774	3.92681369985491	2.44894449249177	2.04685667612768	1.61701352510528	3.16120295014934	4.13214903598646	4.5163740411061
GmISU01.05G130600.v2.1	10.4778882652513	10.2475571384848	10.0407119984903	9.81960479357107	10.4186670580639	10.2930409730302	9.96259942108327	9.84270472397775	10.3474147772883
GmISU01.05G130700.v2.1	8.96583156057189	7.95455730862815	8.05796256816045	9.47665182989513	8.88487087731495	8.52682796732892	8.74377014331019	8.60652133049992	8.68939643280721
GmISU01.05G130800.v2.1	4.90032017512171	3.76406872895644	5.04699308424661	4.66536246815407	4.50567792908184	4.11935631323593	3.57691059520499	4.54683036184427	3.18951285267276
GmISU01.05G131000.v2.1	2.32924607730979	2.55591605799835	3.0605390878773	2.89756862739078	2.44877368660308	2.21961270304365	3.89924062819051	3.35555861141131	2.18125335944731
GmISU01.05G132300.v2.1	5.5182560417932	6.33515013296837	6.50353488384275	5.22205676216537	5.73466862159353	5.42036912285527	4.66543714623134	5.07006703926889	5.93346202800073
GmISU01.05G132600.v2.1	2.76544728414175	1.366213121777	0.562771745184489	0.562771745184491	0.562771745184491	1.61701352510528	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.05G132900.v2.1	6.37657719906041	7.6170872647094	7.11677931859242	3.9465265006986	6.38853962153956	6.31109074280612	5.97085422006496	5.00597050044597	5.41836186521177
GmISU01.05G133000.v2.1	1.70100136620478	0.562771745184491	2.48453710804054	1.79436785569481	0.562771745184491	2.21961270304365	0.562771745184489	0.562771745184489	1.58798380713049
GmISU01.05G134000.v2.1	2.76544728414175	2.55591605799835	1.51108951230996	2.44894449249177	1.48778251912831	3.23703637648904	1.57086804721782	1.55429159996985	2.92483032674013
GmISU01.05G134500.v2.1	2.32924607730979	2.80348184177439	1.51108951230996	3.74698833912404	2.76277182832218	3.82776031811363	2.15851924980558	1.55429159996985	3.41308135098423
GmISU01.05G134700.v2.1	6.82335776476366	6.61984972786754	6.76264947762685	6.94205051432401	6.73264014526827	6.64493877962948	6.50939324442428	6.54602864999885	6.28422441945414
GmISU01.05G135700.v2.1	3.3712675132226	3.87646909737378	2.80109557156528	3.9465265006986	4.12157582663413	4.46929151222833	2.89763220347562	4.13214903598646	2.18125335944731
GmISU01.05G137200.v2.1	2.76544728414175	2.25688429486715	3.0605390878773	2.89756862739078	3.02049527917325	4.662857772151	2.89763220347562	3.13357285099823	2.92483032674013
GmISU01.05G137700.v2.1	3.3712675132226	3.98074176921072	3.47107536988988	5.83895052024118	4.41880889899545	4.2456699325774	4.38512667610962	3.86939950559177	5.0699593129078
GmISU01.05G137900.v2.1	0.562771745184491	0.562771745184491	2.48453710804054	0.562771745184491	2.04685667612768	0.562771745184491	1.57086804721782	0.562771745184489	1.58798380713049
GmISU01.05G138400.v2.1	6.24777321751487	5.32214463512302	4.37164057405033	6.60096183481835	5.58311591360449	6.25211136202039	6.25102962359906	5.35372721740161	6.10352362505217
GmISU01.05G138500.v2.1	1.70100136620478	0.562771745184491	3.28036110496849	2.89756862739078	1.48778251912831	2.21961270304365	2.15851924980558	3.13357285099823	2.92483032674013
GmISU01.05G138700.v2.1	3.59956431514037	5.39943279418097	6.34197991680431	3.5153536068858	4.32637218525542	5.05670919234955	4.82600130671175	4.79458913086613	5.85939673885939
GmISU01.05G139500.v2.1	3.3712675132226	3.19894737174636	2.80109557156528	3.74698833912404	2.76277182832218	2.97053402960597	2.89763220347562	3.13357285099823	3.41308135098423
GmISU01.05G139600.v2.1	6.34543817079431	6.39298765050979	7.79801089089749	6.23196461369277	6.08429118944875	6.77632519245598	7.1023065754456	6.69574941460314	6.4698964215262
GmISU01.05G139800.v2.1	8.44061393024748	7.81342671673208	7.89274626626805	8.59186801718801	8.45914280126744	8.34826876042633	8.52722138725588	8.18970305646882	8.50129874210564
GmISU01.05G140600.v2.1	6.06869373514435	5.6728287119842	5.16212129029049	6.23196461369277	6.08429118944875	5.71056885325588	5.43634635247769	5.97242394629496	5.74064130812659
GmISU01.05G141400.v2.1	4.71783324348032	4.68343090558763	5.21641393104013	4.77436524192147	4.22760491714557	4.56931855603111	4.38512667610962	4.00674764971195	5.0027385956739
GmISU01.05G141800.v2.1	3.3712675132226	3.36228893129902	3.47107536988988	3.2392796804893	3.7467799478079	3.23703637648904	3.89924062819051	2.13641627239693	2.60042651607653
GmISU01.05G141900.v2.1	4.71783324348032	4.48496256854042	4.78486571304847	1.79436785569481	4.50567792908184	4.46929151222833	3.57691059520499	4.00674764971195	4.5163740411061
GmISU01.05G142000.v2.1	2.32924607730979	1.366213121777	3.92681369985491	1.79436785569481	0.562771745184491	2.97053402960597	0.562771745184489	1.55429159996985	2.60042651607653
GmISU01.05G142100.v2.1	3.79662187458695	3.87646909737378	4.5513602278674	5.43626976378282	4.66514194546532	4.3618091346004	4.27812317186212	4.54683036184427	4.41660384043937
GmISU01.05G142700.v2.1	4.61713384103015	4.33565056505008	4.71115144516025	3.9465265006986	4.41880889899545	4.2456699325774	3.38397835004588	4.24751667094981	4.41660384043937
GmISU01.05G143100.v2.1	2.32924607730979	0.562771745184491	1.51108951230996	0.562771745184491	0.562771745184491	0.562771745184491	1.57086804721782	0.562771745184489	2.92483032674013
GmISU01.05G143200.v2.1	3.09992616690293	3.19894737174636	0.562771745184489	4.27804991517054	2.44877368660308	1.61701352510528	0.562771745184489	2.87110757795101	2.60042651607653
GmISU01.05G143400.v2.1	2.32924607730979	2.55591605799835	1.51108951230996	0.562771745184491	3.02049527917325	1.61701352510528	2.57489922328341	0.562771745184489	4.06772071070557
GmISU01.05G143500.v2.1	0.562771745184491	0.562771745184491	2.0784048195632	0.562771745184491	1.48778251912831	1.61701352510528	2.15851924980558	2.87110757795101	1.58798380713049
GmISU01.05G143700.v2.1	5.99033646197926	5.64135630501972	5.63044259217772	3.74698833912404	5.83872240936103	6.09316448322101	6.00481044545419	6.10071418559238	6.25563598567353
GmISU01.05G144200.v2.1	4.61713384103015	3.98074176921072	4.85499594637143	4.41902688371487	4.22760491714557	4.75069975273355	4.66543714623134	4.54683036184427	5.36582937147711
GmISU01.05G144400.v2.1	4.12470485848473	3.76406872895644	2.80109557156528	4.12179011207515	4.12157582663413	4.56931855603111	4.38512667610962	3.86939950559177	5.46904852163275
GmISU01.05G144500.v2.1	3.3712675132226	4.25476905725302	4.46429710177186	5.05925090876788	4.12157582663413	3.65639711205318	3.38397835004588	4.13214903598646	4.5163740411061
GmISU01.05G145250.v2.1	8.76278870228406	9.0069203872241	7.7155883709787	9.04775815739566	8.84794114298519	8.78786129969471	8.67161748825547	9.01341519942406	8.93002140597467
GmISU01.05G145800.v2.1	3.3712675132226	3.19894737174636	2.0784048195632	1.79436785569481	2.44877368660308	1.61701352510528	3.16120295014934	0.562771745184489	3.18951285267276
GmISU01.05G146200.v2.1	5.90747770075384	6.19043264607186	4.71115144516025	5.88829224811354	5.80486488409662	5.66607728497155	5.70774332816135	5.63372733510151	4.1936249344616
GmISU01.05G146500.v2.1	3.79662187458695	4.74395090394224	5.919398636538	1.79436785569481	4.00713172077542	3.23703637648904	2.89763220347562	4.24751667094981	2.18125335944731
GmISU01.05G148050.v2.1	5.27554677598027	5.70362918034064	4.92187456132828	5.83895052024118	5.90414309693305	5.18838028716465	5.03762071929057	6.73582025228419	5.25465228303346
GmISU01.05G149900.v2.1	5.99033646197926	4.91162317562927	5.16212129029049	6.30645880606859	5.90414309693305	5.12404637928943	5.48527441669987	5.24685900135865	5.31131150465146
GmISU01.05G150100.v2.1	4.39182798397413	4.62026055159054	4.92187456132828	1.79436785569481	3.02049527917325	3.65639711205318	4.1625429305583	3.71758629786	3.77721804312662
GmISU01.05G150200.v2.1	3.09992616690293	2.55591605799835	2.80109557156528	1.79436785569481	2.04685667612768	0.562771745184491	2.57489922328341	2.13641627239693	2.60042651607653
GmISU01.05G150700.v2.1	4.50887470552264	4.68343090558763	4.37164057405033	3.9465265006986	4.58761205186463	3.98091294385994	4.1625429305583	3.13357285099823	4.69733248361251
GmISU01.05G151400.v2.1	7.03332242356271	6.5537669574302	4.37164057405033	7.09699085420841	6.47719504887051	6.31109074280612	6.60103992189006	6.50023358331311	5.61122654569837
GmISU01.05G151700.v2.1	1.70100136620478	0.562771745184491	2.48453710804054	0.562771745184491	1.48778251912831	0.562771745184491	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.05G152400.v2.1	0.562771745184491	0.562771745184491	2.48453710804054	0.562771745184491	0.562771745184491	2.97053402960597	0.562771745184489	2.87110757795101	1.58798380713049
GmISU01.05G152600.v2.1	8.56071215065347	8.50640185922308	8.58199957149137	9.22145333456046	8.78420988860397	8.53921547575286	8.76373932863224	8.7207462029604	8.78751848386706
GmISU01.05G152700.v2.1	0.562771745184491	2.55591605799835	2.0784048195632	0.562771745184491	0.562771745184491	1.61701352510528	2.15851924980558	2.13641627239693	2.18125335944731
GmISU01.05G152900.v2.1	0.562771745184491	0.562771745184491	0.562771745184489	0.562771745184491	0.562771745184491	0.562771745184491	0.562771745184489	2.87110757795101	1.58798380713049
GmISU01.05G153000.v2.1	3.09992616690293	2.25688429486715	0.562771745184489	0.562771745184491	2.04685667612768	1.61701352510528	0.562771745184489	2.5500327614921	0.562771745184489
GmISU01.05G153100.v2.1	4.26444002933335	3.36228893129902	4.27262229981969	4.41902688371487	4.32637218525542	2.64338834246888	4.1625429305583	2.87110757795101	3.18951285267276
GmISU01.05G153900.v2.1	1.70100136620478	1.8792178990583	0.562771745184489	0.562771745184491	2.44877368660308	3.23703637648904	2.89763220347562	1.55429159996985	2.18125335944731
GmISU01.05G154400.v2.1	3.59956431514037	2.80348184177439	1.51108951230996	4.41902688371487	4.00713172077542	3.82776031811363	4.27812317186212	3.71758629786	4.41660384043937
GmISU01.05G154700.v2.1	1.70100136620478	0.562771745184491	2.48453710804054	0.562771745184491	0.562771745184491	1.61701352510528	0.562771745184489	0.562771745184489	1.58798380713049
GmISU01.05G155500.v2.1	2.32924607730979	1.8792178990583	2.0784048195632	2.89756862739078	3.23908215540387	3.23703637648904	2.89763220347562	1.55429159996985	3.18951285267276
GmISU01.05G155900.v2.1	0.562771745184491	2.25688429486715	2.0784048195632	0.562771745184491	1.48778251912831	1.61701352510528	1.57086804721782	0.562771745184489	0.562771745184489
GmISU01.05G156200.v2.1	2.32924607730979	1.366213121777	0.562771745184489	0.562771745184491	2.04685667612768	0.562771745184491	1.57086804721782	3.13357285099823	0.562771745184489
GmISU01.05G157100.v2.1	4.26444002933335	5.19784680288197	4.37164057405033	4.87570770248315	4.32637218525542	4.75069975273355	3.38397835004588	4.63423033983255	3.60660785791751
GmISU01.05G157300.v2.1	5.62583901260998	5.95472020290089	5.10570529792172	5.56322829318612	5.66088139815568	4.56931855603111	5.03762071929057	5.71616154544335	4.85810197505835
GmISU01.05G158000.v2.1	5.62583901260998	5.1539148056493	4.16630386463631	5.2970511963169	4.12157582663413	3.46190080468142	3.74705890941538	4.54683036184427	4.06772071070557
GmISU01.05G158200.v2.1	6.37657719906041	6.14627079678187	4.71115144516025	4.97039619146322	5.83872240936103	6.09316448322101	5.57841728602006	5.5906738583542	5.61122654569837
GmISU01.05G158600.v2.1	7.779383997983	8.01105666588183	7.73431572688427	8.08918675651271	7.9173686038304	7.50127865451551	7.70808748354698	7.89459444022728	7.96118951003442
GmISU01.05G159000.v2.1	5.77352005599935	5.92888412290191	5.21641393104013	5.67991241740054	5.50091862036903	5.24996741284921	5.57841728602006	5.79413904922498	5.0027385956739
GmISU01.05G159200.v2.1	6.06869373514435	5.06182154918208	3.63949683930795	6.02693439676437	5.99702718550315	7.1110524045422	6.93627533628949	6.63347576695479	5.25465228303346
GmISU01.05G159700.v2.1	2.76544728414175	1.8792178990583	0.562771745184489	2.89756862739078	3.23908215540387	1.61701352510528	3.16120295014934	2.13641627239693	2.60042651607653
GmISU01.05G160200.v2.1	3.09992616690293	3.50900355495279	4.98578976954061	2.89756862739078	3.42886647238243	2.64338834246888	2.89763220347562	1.55429159996985	3.92976904938162
GmISU01.05G160400.v2.1	1.70100136620478	1.8792178990583	0.562771745184489	0.562771745184491	1.48778251912831	0.562771745184491	2.57489922328341	1.55429159996985	0.562771745184489
GmISU01.05G160900.v2.1	2.76544728414175	1.8792178990583	2.0784048195632	0.562771745184491	1.48778251912831	2.21961270304365	3.38397835004588	3.71758629786	2.18125335944731
GmISU01.05G161000.v2.1	5.20790562185261	4.412237339668	3.92681369985491	5.62274969977633	4.32637218525542	5.75372928577136	5.33321182813148	5.07006703926889	5.36582937147711
GmISU01.05G161200.v2.1	8.38810082477086	7.24021319402537	6.24083103616264	10.0457434483838	8.3102277883359	8.35529162040886	8.65032183523494	8.67510544043935	8.51944868068794
GmISU01.05G161800.v2.1	9.51655001756415	10.4854785060114	10.653567244935	8.25824202434626	9.6086296026862	9.21590951568905	9.33710529702496	9.26347838014271	9.39072802890412
GmISU01.05G162000.v2.1	3.09992616690293	4.48496256854042	5.04699308424661	3.74698833912404	3.88282083567961	4.46929151222833	4.1625429305583	3.86939950559177	4.1936249344616
GmISU01.05G163300.v2.1	0.562771745184491	0.562771745184491	2.48453710804054	0.562771745184491	0.562771745184491	0.562771745184491	0.562771745184489	0.562771745184489	0.562771745184489
GmISU01.05G164400.v2.1	2.32924607730979	2.55591605799835	0.562771745184489	2.44894449249177	2.04685667612768	3.65639711205318	3.74705890941538	3.13357285099823	3.41308135098423
GmISU01.05G164500.v2.1	6.40705830037817	6.21201676901648	6.29229175190631	5.83895052024118	6.45553669099063	6.3677533667156	5.7483980606186	6.21852212859905	6.22646957115306
GmISU01.05G165000.v2.1	3.09992616690293	2.25688429486715	1.51108951230996	0.562771745184491	0.562771745184491	2.64338834246888	0.562771745184489	0.562771745184489	1.58798380713049
GmISU01.05G165200.v2.1	4.98357937177919	4.55419703373154	4.5513602278674	4.87570770248315	5.11536157288904	5.05670919234955	5.38570049656561	4.71663661926971	5.25465228303346
GmISU01.05G165400.v2.1	2.76544728414175	2.25688429486715	3.0605390878773	1.79436785569481	2.04685667612768	0.562771745184491	2.89763220347562	3.13357285099823	3.18951285267276
GmISU01.05G165500.v2.1	4.50887470552264	1.8792178990583	2.0784048195632	4.77436524192147	4.12157582663413	2.64338834246888	4.27812317186212	4.71663661926971	3.60660785791751
GmISU01.05G166300.v2.1	6.68094723366648	6.37396495248143	6.66841541849018	6.37729458884788	6.7856781098725	6.55019127785766	6.55594418855874	6.59041466898462	6.82155205623117
GmISU01.05G166500.v2.1	9.04064261603362	9.48807036844632	9.94346846903371	8.0133757338248	8.83960455799098	8.84884460446899	8.56184927216586	8.75039046052751	9.09644135073561
GmISU01.05G167100.v2.1	4.26444002933335	4.25476905725302	3.92681369985491	4.27804991517054	4.50567792908184	2.64338834246888	4.03689028348947	5.19030178553302	4.85810197505835
GmISU01.05G167200.v2.1	0.562771745184491	2.25688429486715	1.51108951230996	0.562771745184491	0.562771745184491	0.562771745184491	2.57489922328341	0.562771745184489	3.18951285267276
GmISU01.05G167300.v2.1	3.59956431514037	3.87646909737378	2.48453710804054	3.74698833912404	4.22760491714557	3.98091294385994	2.57489922328341	3.35555861141131	2.18125335944731
GmISU01.05G167600.v2.1	3.96996950005849	4.16908238235633	3.28036110496849	3.2392796804893	3.42886647238243	2.64338834246888	3.38397835004588	3.54789861841894	2.92483032674013
GmISU01.05G168000.v2.1	3.09992616690293	3.87646909737378	2.0784048195632	0.562771745184491	2.44877368660308	3.65639711205318	3.57691059520499	0.562771745184489	2.60042651607653
GmISU01.05G168400.v2.1	3.09992616690293	3.87646909737378	1.51108951230996	4.97039619146322	4.41880889899545	2.97053402960597	3.38397835004588	4.00674764971195	3.77721804312662
GmISU01.05G168600.v2.1	5.06229464861551	5.06182154918208	3.92681369985491	4.77436524192147	4.808721291444	5.47297271626924	4.90004416860015	4.35433794042109	4.85810197505835
GmISU01.05G168900.v2.1	0.562771745184491	2.55591605799835	1.51108951230996	2.89756862739078	1.48778251912831	2.64338834246888	3.16120295014934	3.35555861141131	0.562771745184489
GmISU01.05G169300.v2.1	0.562771745184491	1.366213121777	0.562771745184489	1.79436785569481	2.76277182832218	0.562771745184491	0.562771745184489	2.13641627239693	0.562771745184489
GmISU01.05G169400.v2.1	0.562771745184491	0.562771745184491	2.0784048195632	3.2392796804893	2.44877368660308	2.97053402960597	3.38397835004588	3.71758629786	3.41308135098423
GmISU01.05G169900.v2.1	3.96996950005849	4.80203401544972	3.28036110496849	4.27804991517054	4.32637218525542	4.91180275024764	4.27812317186212	4.86854471046386	3.18951285267276
GmISU01.05G170100.v2.1	4.39182798397413	4.25476905725302	3.63949683930795	3.74698833912404	5.05902712928277	4.83349884203926	4.03689028348947	5.00597050044597	4.41660384043937
GmISU01.05G170500.v2.1	3.09992616690293	0.562771745184491	0.562771745184489	2.44894449249177	1.48778251912831	0.562771745184491	3.38397835004588	0.562771745184489	1.58798380713049
GmISU01.05G170900.v2.1	6.28106824806581	6.29526208358386	3.92681369985491	6.30645880606859	5.73466862159353	5.47297271626924	5.10178280640104	5.40433222644527	4.06772071070557
GmISU01.05G172200.v2.1	1.70100136620478	1.8792178990583	1.51108951230996	4.12179011207515	2.76277182832218	3.46190080468142	2.15851924980558	3.13357285099823	0.562771745184489
GmISU01.05G172700.v2.1	2.32924607730979	2.25688429486715	2.0784048195632	0.562771745184491	2.76277182832218	1.61701352510528	2.57489922328341	2.13641627239693	1.58798380713049
GmISU01.05G173300.v2.1	4.81196014119618	4.68343090558763	5.10570529792172	4.54744592859753	4.93929588524333	4.83349884203926	5.03762071929057	4.13214903598646	5.0027385956739
GmISU01.05G173800.v2.1	6.82335776476366	6.53676223228324	6.78077955884425	6.41144952714248	6.58086257897757	6.71212714153784	6.84549715487889	6.50023358331311	6.87891111251478
GmISU01.05G174150.v2.1	4.26444002933335	4.48496256854042	5.10570529792172	4.41902688371487	4.66514194546532	4.75069975273355	4.03689028348947	5.07006703926889	5.1341869021062
