genes	X3MR_10	X3MR_12	X6MR_2	X6MR_9	Jack.01	Jack.02_B03	Jack.02_B07	Jack.04	Jack.05
GmISU01.02G022300.v2.1	5.16314296584001	4.39841982264342	4.66094316470279	4.07756940323428	5.12440773592742	4.52208402781751	3.96923136930172	3.76043928255106	4.58345813958534
GmISU01.02G023800.v2.1	1.87535064671325	4.06791248658041	3.10625448057002	0.730111113151101	2.41960059177111	3.34849309085556	2.45363175984301	2.21166260905705	2.34824134709906
GmISU01.02G024100.v2.1	7.0257794970016	6.93732190936125	6.31340376717795	6.19837657509852	6.05005217392141	6.66022827342891	5.56951439600321	5.74663212777457	6.33313484817752
GmISU01.02G024400.v2.1	6.4276847204413	6.23000942963688	5.0112508802389	5.27179521663742	5.7371252125384	4.69035050016178	5.49001348040164	5.16398001542295	5.63588415308736
GmISU01.02G024500.v2.1	4.30378333373451	4.39841982264342	4.08360888290519	4.67716145432488	4.96303304472799	4.22596230305785	4.08197301880068	3.76043928255106	3.57997187417307
GmISU01.02G024700.v2.1	0.730111113151099	0.730111113151101	1.60847877776619	0.730111113151101	1.80920772919755	2.17028551607243	2.45363175984301	1.65325603415002	0.730111113151101
GmISU01.02G025200.v2.1	5.07984835257426	5.95671715809493	5.07215137574278	5.75111412618692	5.40138637343795	4.52208402781751	3.96923136930172	5.10288055317213	5.23680048321458
GmISU01.02G026300.v2.1	3.77816783378112	3.02423390563672	1.60847877776619	1.93876542824582	3.44459044665279	3.70356565156107	2.45363175984301	2.61323655988974	2.34824134709906
GmISU01.02G026400.v2.1	0.730111113151099	3.02423390563672	0.730111113151099	0.730111113151101	0.730111113151099	0.730111113151101	0.730111113151101	0.730111113151099	0.730111113151101
GmISU01.02G026900.v2.1	2.9428315711359	2.57932494464582	2.85217971302475	3.03276901877297	2.41960059177111	2.87646438427935	3.40192473349268	3.40309450804281	1.75505812597562
GmISU01.02G027900.v2.1	3.27788518944309	2.57932494464582	2.15050640238339	3.64775248257715	3.17659257914835	1.62290493616833	3.00432963442939	2.21166260905705	3.09174995627017
GmISU01.02G028400.v2.1	0.730111113151099	2.57932494464582	3.67615948055799	3.03276901877297	1.80920772919755	2.17028551607243	2.75509888759468	3.40309450804281	3.09174995627017
GmISU01.02G028500.v2.1	3.9754241569277	4.06791248658041	2.85217971302475	4.40829301823621	1.80920772919755	3.98828075340003	4.28403616980482	3.91060903893043	4.23458487169304
GmISU01.02G028550.v2.1	1.87535064671325	4.24261003023954	4.19732931865862	3.64775248257715	3.67051777188371	3.85293538109811	3.71328525938119	4.04661082481412	4.09663781703228
GmISU01.02G028600.v2.1	5.75281364910131	6.31069930142386	5.48431022397651	6.78671583337685	6.20246229549006	6.36922155062878	5.36189077540301	4.75124921048215	6.10029287562516
GmISU01.02G028900.v2.1	3.27788518944309	1.93269743766592	1.60847877776619	2.58707255210608	0.730111113151099	0.730111113151101	0.730111113151101	0.730111113151099	0.730111113151101
GmISU01.02G029000.v2.1	0.730111113151099	0.730111113151101	1.60847877776619	1.93876542824582	0.730111113151099	0.730111113151101	0.730111113151101	0.730111113151099	2.7673717069028
GmISU01.02G029200.v2.1	6.12935636905555	5.95671715809493	3.51001361329548	5.18819862021942	5.40138637343795	3.34849309085556	4.1865393146491	4.28530550164863	4.47627506029878
GmISU01.02G029500.v2.1	2.50564929418431	2.57932494464582	2.15050640238339	1.93876542824582	3.17659257914835	0.730111113151101	1.55179771424122	2.21166260905705	2.34824134709906
GmISU01.02G030200.v2.1	7.27080436503778	6.96251439574759	7.32354761713481	7.13811047560162	7.1110611563269	6.98552900806909	7.0390334590574	7.15877642880076	7.06435968311355
GmISU01.02G030300.v2.1	2.9428315711359	1.93269743766592	2.54358760202904	1.93876542824582	0.730111113151099	2.87646438427935	3.00432963442939	0.730111113151099	2.34824134709906
GmISU01.02G030500.v2.1	2.9428315711359	3.86910799259265	2.54358760202904	2.58707255210608	4.6810708112753	2.87646438427935	3.21678080684009	3.18460868283151	3.35641548972852
GmISU01.02G031000.v2.1	4.68820600267325	4.24261003023954	4.08360888290519	4.67716145432488	4.33027705326262	3.1316983488063	3.84692675787211	3.59280268107339	2.7673717069028
GmISU01.02G031100.v2.1	6.28621809035495	6.62658527822932	6.80104222803141	6.94789039590579	6.43566846310351	7.46322821620328	7.39599714172007	7.30157044307082	7.18839976705988
GmISU01.02G031300.v2.1	0.730111113151099	1.93269743766592	5.3431852084027	3.03276901877297	2.84718712599639	4.84102539616906	3.56598842215967	4.1708890634613	4.47627506029878
GmISU01.02G031400.v2.1	7.43062606299438	8.01441013325639	6.31340376717795	7.56002258054432	7.13019565204267	6.21215862619985	6.84499709056163	6.91398568410699	7.40844638871122
GmISU01.02G031800.v2.1	2.50564929418431	2.57932494464582	0.730111113151099	3.03276901877297	1.80920772919755	1.62290493616833	0.730111113151101	2.61323655988974	2.34824134709906
GmISU01.02G032200.v2.1	0.730111113151099	0.730111113151101	0.730111113151099	0.730111113151101	0.730111113151099	0.730111113151101	0.730111113151101	0.730111113151099	3.57997187417307
GmISU01.02G033000.v2.1	10.5028023653578	10.6196238974517	11.5645556544596	10.7983218669901	10.8221526450369	11.3636437877055	11.1142469203193	11.3875511968906	11.4502074922872
GmISU01.02G033100.v2.1	9.16122964720533	9.13138919623217	9.58988406061895	9.44187800620202	8.76621598111837	9.88249079193683	9.83070602997747	9.60856692436942	9.7365852670144
GmISU01.02G033200.v2.1	0.730111113151099	0.730111113151101	2.54358760202904	1.93876542824582	1.80920772919755	0.730111113151101	2.45363175984301	0.730111113151099	1.75505812597562
GmISU01.02G033900.v2.1	5.58171304170735	6.09982492095699	3.67615948055799	3.87860881783066	6.0092938745792	4.11201070650994	4.3753592415003	4.66932926632851	4.94680180187313
GmISU01.02G034100.v2.1	4.57108925600646	4.99474252255465	5.0112508802389	3.87860881783066	4.19143202702976	3.85293538109811	3.84692675787211	4.04661082481412	3.77348930858749
GmISU01.02G034700.v2.1	4.14892552029932	4.66714550973128	5.3431852084027	4.07756940323428	4.96303304472799	5.32303123305513	5.60768014777001	5.03907859764792	5.09907555136743
GmISU01.02G035000.v2.1	10.6161524692476	10.5794777733256	9.23783196662063	10.5982983142337	11.0120560130673	10.1385693420482	10.1769126586723	10.2304933916906	10.3011153517166
GmISU01.02G035300.v2.1	6.04402853031944	5.55446646438955	5.29289955702084	5.96714502401288	6.0092938745792	5.37336201301841	5.84982945729971	6.0676350303327	5.6848497157119
GmISU01.02G035600.v2.1	1.87535064671325	1.93269743766592	3.82513212285065	2.58707255210608	1.80920772919755	3.53692560993967	2.07206393116335	2.21166260905705	3.09174995627017
GmISU01.02G035700.v2.1	0.730111113151099	0.730111113151101	0.730111113151099	1.93876542824582	1.80920772919755	1.62290493616833	2.45363175984301	2.21166260905705	0.730111113151101
GmISU01.02G036700.v2.1	3.27788518944309	3.63846189555749	1.60847877776619	3.64775248257715	3.17659257914835	1.62290493616833	2.45363175984301	1.65325603415002	2.34824134709906
GmISU01.02G037100.v2.1	5.16314296584001	5.17797480607439	2.85217971302475	4.67716145432488	4.96303304472799	4.69035050016178	5.11928194284903	4.58247617463481	4.47627506029878
GmISU01.02G037600.v2.1	5.58171304170735	4.24261003023954	5.69259493063182	4.54898166456167	4.78130728369593	4.91084512205118	5.06544977985358	4.75124921048215	4.68322593156434
GmISU01.02G038000.v2.1	0.730111113151099	0.730111113151101	2.15050640238339	3.3727845508803	2.41960059177111	0.730111113151101	1.55179771424122	0.730111113151099	0.730111113151101
GmISU01.02G038700.v2.1	2.50564929418431	1.93269743766592	2.15050640238339	0.730111113151101	0.730111113151099	0.730111113151101	2.75509888759468	0.730111113151099	0.730111113151101
GmISU01.02G038800.v2.1	1.87535064671325	3.36379243570929	2.54358760202904	1.93876542824582	3.17659257914835	2.17028551607243	2.45363175984301	0.730111113151099	0.730111113151101
GmISU01.02G039200.v2.1	4.14892552029932	4.53903046453342	3.51001361329548	3.87860881783066	4.19143202702976	4.42996882646231	3.71328525938119	4.04661082481412	4.36048525873711
GmISU01.02G039400.v2.1	2.50564929418431	2.57932494464582	1.60847877776619	1.93876542824582	0.730111113151099	2.87646438427935	2.45363175984301	0.730111113151099	0.730111113151101
GmISU01.02G040100.v2.1	3.27788518944309	2.57932494464582	6.85402812628267	4.40829301823621	3.67051777188371	6.00429100646946	6.05711664875896	6.21926788065231	5.30102707442699
GmISU01.02G040700.v2.1	0.730111113151099	2.57932494464582	2.15050640238339	3.03276901877297	2.41960059177111	1.62290493616833	1.55179771424122	2.92702580048574	0.730111113151101
GmISU01.02G041100.v2.1	3.54960406854451	1.93269743766592	4.66094316470279	1.93876542824582	2.41960059177111	5.1020652103028	5.26968319112469	5.27892439459929	5.42149069922399
GmISU01.02G041400.v2.1	3.9754241569277	4.06791248658041	2.15050640238339	3.3727845508803	4.78130728369593	3.1316983488063	3.21678080684009	2.92702580048574	3.57997187417307
GmISU01.02G041900.v2.1	2.50564929418431	4.06791248658041	1.60847877776619	1.93876542824582	2.41960059177111	2.87646438427935	0.730111113151101	2.21166260905705	2.7673717069028
GmISU01.02G042000.v2.1	2.9428315711359	1.93269743766592	0.730111113151099	1.93876542824582	0.730111113151099	2.17028551607243	1.55179771424122	0.730111113151099	1.75505812597562
GmISU01.02G042100.v2.1	4.14892552029932	3.36379243570929	4.3027370051736	3.03276901877297	4.87502960797373	3.70356565156107	4.61904712325421	4.66932926632851	3.35641548972852
GmISU01.02G042400.v2.1	3.27788518944309	1.93269743766592	5.13058486644168	1.93876542824582	2.84718712599639	4.84102539616906	3.96923136930172	3.76043928255106	4.09663781703228
GmISU01.02G042600.v2.1	1.87535064671325	1.93269743766592	3.67615948055799	0.730111113151101	1.80920772919755	3.53692560993967	2.75509888759468	3.18460868283151	3.94409244501201
GmISU01.02G043000.v2.1	8.69956482819371	8.99153358327063	9.05756666138974	8.86088636739769	9.00778971839199	9.26253386861088	9.23186421702769	9.10780070593701	9.15881339809325
GmISU01.02G043100.v2.1	2.50564929418431	4.39841982264342	0.730111113151099	2.58707255210608	3.44459044665279	2.87646438427935	0.730111113151101	2.61323655988974	2.34824134709906
GmISU01.02G043400.v2.1	6.78406391171258	6.71818019092027	5.69259493063182	7.09285472263767	6.3070544724251	5.51460558579589	4.46124406793676	5.89817269922009	5.98771948265616
GmISU01.02G043600.v2.1	2.50564929418431	1.93269743766592	1.60847877776619	1.93876542824582	2.41960059177111	3.34849309085556	3.56598842215967	2.21166260905705	3.94409244501201
GmISU01.02G043700.v2.1	1.87535064671325	0.730111113151101	3.10625448057002	3.64775248257715	0.730111113151099	2.17028551607243	3.71328525938119	3.40309450804281	3.77348930858749
GmISU01.02G043900.v2.1	0.730111113151099	3.02423390563672	3.51001361329548	1.93876542824582	2.41960059177111	2.17028551607243	3.00432963442939	3.59280268107339	2.7673717069028
GmISU01.02G044100.v2.1	13.2417624198554	13.1154997903631	11.1508847671079	12.7652203708667	13.2772874003604	12.1676043330524	12.367991388063	12.3875048571161	12.4730533527278
GmISU01.02G044700.v2.1	3.77816783378112	3.36379243570929	4.08360888290519	4.25238742331948	4.19143202702976	3.98828075340003	4.61904712325421	2.61323655988974	4.23458487169304
GmISU01.02G044800.v2.1	0.730111113151099	3.02423390563672	2.54358760202904	2.58707255210608	0.730111113151099	1.62290493616833	1.55179771424122	2.21166260905705	2.34824134709906
GmISU01.02G045100.v2.1	9.81408856744831	9.61321215082216	9.10933566554247	10.3872509359517	9.91457998113991	9.96890968900549	10.2571427837892	10.0621554518973	10.2327823366994
GmISU01.02G045400.v2.1	5.85655534241212	6.18790649364214	4.3027370051736	6.50516170005418	5.12440773592742	5.37336201301841	5.40587479009954	6.00221886244082	5.82250076561771
GmISU01.02G046100.v2.1	3.27788518944309	3.02423390563672	2.54358760202904	2.58707255210608	2.41960059177111	3.53692560993967	3.71328525938119	3.91060903893043	3.77348930858749
GmISU01.02G046400.v2.1	2.50564929418431	3.36379243570929	3.32221292126478	1.93876542824582	2.41960059177111	2.56615843724737	0.730111113151101	1.65325603415002	0.730111113151101
GmISU01.02G047400.v2.1	3.54960406854451	3.63846189555749	3.10625448057002	3.3727845508803	4.45692490198827	3.34849309085556	3.71328525938119	3.18460868283151	3.57997187417307
GmISU01.02G048200.v2.1	3.9754241569277	4.53903046453342	3.9601514430581	4.25238742331948	3.44459044665279	3.70356565156107	2.75509888759468	3.59280268107339	4.36048525873711
GmISU01.02G048400.v2.1	6.20991809315152	6.05368181431569	6.33841085117827	6.19837657509852	5.04597556425888	6.36922155062878	6.30952466833459	5.74663212777457	6.42246431215341
GmISU01.02G048600.v2.1	5.85655534241212	6.09982492095699	5.97366383479647	6.06412821305516	6.55374932832485	6.48819136134167	6.08443969271523	6.24777168596249	6.23790701430009
GmISU01.02G049100.v2.1	7.30788167318257	7.33466289938367	7.66736906990688	7.30614654518826	6.90431007105243	7.80324431734497	7.52125267696998	7.27411997381803	7.61204443841824
GmISU01.02G050400.v2.1	1.87535064671325	0.730111113151101	2.85217971302475	1.93876542824582	1.80920772919755	2.17028551607243	2.07206393116335	1.65325603415002	1.75505812597562
GmISU01.02G050800.v2.1	6.75750651662624	6.56212296927128	3.10625448057002	4.67716145432488	4.57334657004731	3.1316983488063	3.84692675787211	3.76043928255106	3.57997187417307
GmISU01.02G051100.v2.1	6.35868468878335	5.85276283044677	7.384847496007	6.47019628455894	6.20246229549006	7.04883804535558	6.63929070848586	6.19018954595582	6.23790701430009
GmISU01.02G051600.v2.1	4.44361834321792	4.24261003023954	3.10625448057002	2.58707255210608	4.19143202702976	4.52208402781751	1.55179771424122	4.58247617463481	4.09663781703228
GmISU01.02G051900.v2.1	5.16314296584001	5.41542675151261	5.65327439724165	5.09945847103587	5.52219107301147	5.97199088339091	6.02926613081192	5.27892439459929	5.36251584609336
GmISU01.02G051950.v2.1	4.30378333373451	3.63846189555749	2.85217971302475	1.93876542824582	3.17659257914835	3.34849309085556	2.75509888759468	3.40309450804281	3.35641548972852
GmISU01.02G052500.v2.1	6.73045106550236	6.27091841465168	6.97058158835536	6.97308538318057	6.68893523940754	6.75818569018952	7.18501460224442	6.45754628553869	6.70952095958243
GmISU01.02G054400.v2.1	3.54960406854451	3.86910799259265	2.15050640238339	4.07756940323428	4.57334657004731	3.70356565156107	3.84692675787211	3.40309450804281	4.09663781703228
GmISU01.02G054800.v2.1	5.6980042421917	3.63846189555749	6.43431760015683	5.09945847103587	4.87502960797373	5.68369725122794	5.49001348040164	5.43580394331419	5.77806054595605
GmISU01.02G055800.v2.1	11.6626710361763	11.5352802464541	10.0458613844897	11.3253013118273	11.6213540245726	10.9006579419382	11.184584840694	11.072036445464	11.1782887469192
GmISU01.02G056000.v2.1	1.87535064671325	2.57932494464582	2.54358760202904	2.58707255210608	2.41960059177111	0.730111113151101	0.730111113151101	1.65325603415002	2.34824134709906
GmISU01.02G056500.v2.1	0.730111113151099	3.02423390563672	2.15050640238339	1.93876542824582	2.84718712599639	3.34849309085556	1.55179771424122	2.61323655988974	2.34824134709906
GmISU01.02G056600.v2.1	0.730111113151099	3.02423390563672	3.9601514430581	0.730111113151101	2.84718712599639	2.56615843724737	2.07206393116335	2.21166260905705	2.34824134709906
GmISU01.02G058900.v2.1	3.27788518944309	0.730111113151101	0.730111113151099	1.93876542824582	1.80920772919755	1.62290493616833	0.730111113151101	1.65325603415002	1.75505812597562
GmISU01.02G059300.v2.1	0.730111113151099	0.730111113151101	0.730111113151099	0.730111113151101	0.730111113151099	0.730111113151101	0.730111113151101	0.730111113151099	2.7673717069028
GmISU01.02G060400.v2.1	3.54960406854451	2.57932494464582	2.54358760202904	0.730111113151101	0.730111113151099	2.56615843724737	2.45363175984301	2.21166260905705	2.7673717069028
GmISU01.02G060600.v2.1	3.54960406854451	3.36379243570929	3.82513212285065	3.87860881783066	3.44459044665279	2.87646438427935	4.08197301880068	3.91060903893043	3.57997187417307
GmISU01.02G060700.v2.1	6.35868468878335	6.49464509786857	6.0361375275144	5.91609370214638	6.52512275174083	5.97199088339091	5.94233570029147	5.96836375799576	6.8232381701974
GmISU01.02G062532.v2.1	1.87535064671325	4.06791248658041	0.730111113151099	2.58707255210608	2.41960059177111	2.56615843724737	1.55179771424122	2.21166260905705	1.75505812597562
GmISU01.02G063100.v2.1	0.730111113151099	0.730111113151101	0.730111113151099	0.730111113151101	0.730111113151099	2.56615843724737	1.55179771424122	0.730111113151099	1.75505812597562
GmISU01.02G063300.v2.1	5.07984835257426	5.90567610385442	5.29289955702084	5.56480264389672	5.57900032675355	5.32303123305513	5.68111002267511	5.43580394331419	5.86561287468463
GmISU01.02G064700.v2.1	1.87535064671325	0.730111113151101	0.730111113151099	2.58707255210608	2.84718712599639	2.56615843724737	1.55179771424122	1.65325603415002	2.34824134709906
GmISU01.02G064900.v2.1	3.54960406854451	4.24261003023954	3.9601514430581	5.09945847103587	4.57334657004731	4.52208402781751	4.3753592415003	5.03907859764792	4.36048525873711
GmISU01.02G065000.v2.1	0.730111113151099	0.730111113151101	1.60847877776619	2.58707255210608	0.730111113151099	0.730111113151101	2.07206393116335	1.65325603415002	3.35641548972852
GmISU01.02G065100.v2.1	1.87535064671325	3.36379243570929	3.10625448057002	3.03276901877297	2.84718712599639	3.53692560993967	3.21678080684009	3.18460868283151	3.57997187417307
GmISU01.02G065750.v2.1	6.73045106550236	6.52877850780262	6.26205039686423	6.78671583337685	5.83366674381818	6.31874355601406	6.71116816244414	6.24777168596249	6.36353006900992
GmISU01.02G065800.v2.1	6.20991809315152	5.90567610385442	4.66094316470279	4.90370664323217	4.45692490198827	4.91084512205118	2.75509888759468	4.75124921048215	4.86418040851817
GmISU01.02G065900.v2.1	0.730111113151099	1.93269743766592	0.730111113151099	2.58707255210608	0.730111113151099	0.730111113151101	0.730111113151101	3.40309450804281	1.75505812597562
GmISU01.02G066300.v2.1	5.95333498206953	6.00601396666959	3.32221292126478	5.49693898926138	6.37279421025336	5.04109850717071	3.40192473349268	5.38538272333538	5.47814914422426
GmISU01.02G066400.v2.1	0.730111113151099	1.93269743766592	2.15050640238339	1.93876542824582	0.730111113151099	2.56615843724737	0.730111113151101	1.65325603415002	0.730111113151101
GmISU01.02G067000.v2.1	4.57108925600646	3.02423390563672	2.15050640238339	4.07756940323428	4.19143202702976	3.53692560993967	3.56598842215967	2.21166260905705	2.7673717069028
GmISU01.02G067200.v2.1	6.17019949028981	6.09982492095699	6.80104222803141	6.60524389156861	6.37279421025336	6.44177395687027	6.35510909577289	6.61899767709219	6.45105254823334
GmISU01.02G067300.v2.1	2.9428315711359	2.57932494464582	2.54358760202904	2.58707255210608	0.730111113151099	2.87646438427935	0.730111113151101	1.65325603415002	0.730111113151101
GmISU01.02G067400.v2.1	0.730111113151099	0.730111113151101	1.60847877776619	1.93876542824582	1.80920772919755	2.17028551607243	0.730111113151101	2.92702580048574	3.57997187417307
GmISU01.02G067600.v2.1	0.730111113151099	0.730111113151101	2.54358760202904	1.93876542824582	0.730111113151099	0.730111113151101	0.730111113151101	1.65325603415002	1.75505812597562
GmISU01.02G068400.v2.1	2.50564929418431	3.86910799259265	3.10625448057002	3.03276901877297	3.17659257914835	2.56615843724737	2.07206393116335	1.65325603415002	2.7673717069028
GmISU01.02G069600.v2.1	1.87535064671325	4.39841982264342	3.10625448057002	1.93876542824582	1.80920772919755	3.70356565156107	2.45363175984301	0.730111113151099	3.35641548972852
GmISU01.02G070400.v2.1	3.77816783378112	3.36379243570929	3.10625448057002	3.3727845508803	1.80920772919755	2.17028551607243	0.730111113151101	0.730111113151099	1.75505812597562
GmISU01.02G070600.v2.1	1.87535064671325	1.93269743766592	4.19732931865862	3.03276901877297	1.80920772919755	3.70356565156107	3.40192473349268	1.65325603415002	1.75505812597562
GmISU01.02G070800.v2.1	7.67724749370429	7.83507137610471	6.76460533147327	7.77583752991867	7.99165738910039	7.06424054595055	7.0108282008612	7.04968402251811	7.17131943986001
GmISU01.02G071700.v2.1	4.89727625759622	5.34053604920491	4.66094316470279	4.90370664323217	5.57900032675355	4.84102539616906	4.54230209781464	4.49005750834343	4.94680180187313
GmISU01.02G072600.v2.1	6.58699574087944	6.62658527822932	7.44364856632791	6.99784791096855	6.88190707333196	7.23728216776068	7.31757231057747	7.28791049570839	7.02686856314755
GmISU01.02G072700.v2.1	0.730111113151099	0.730111113151101	0.730111113151099	0.730111113151101	2.84718712599639	0.730111113151101	0.730111113151101	0.730111113151099	0.730111113151101
GmISU01.02G072800.v2.1	3.77816783378112	3.86910799259265	4.3027370051736	3.03276901877297	4.6810708112753	3.70356565156107	1.55179771424122	4.49005750834343	2.7673717069028
GmISU01.02G073400.v2.1	1.87535064671325	1.93269743766592	3.51001361329548	0.730111113151101	1.80920772919755	2.17028551607243	2.45363175984301	2.61323655988974	3.35641548972852
GmISU01.02G073800.v2.1	0.730111113151099	0.730111113151101	4.49292900263907	2.58707255210608	1.80920772919755	1.62290493616833	2.75509888759468	2.21166260905705	2.34824134709906
GmISU01.02G074000.v2.1	2.50564929418431	2.57932494464582	1.60847877776619	2.58707255210608	2.84718712599639	0.730111113151101	2.75509888759468	0.730111113151099	2.34824134709906
GmISU01.02G074900.v2.1	2.9428315711359	3.86910799259265	1.60847877776619	3.87860881783066	3.17659257914835	2.56615843724737	3.40192473349268	2.21166260905705	2.7673717069028
GmISU01.02G076300.v2.1	1.87535064671325	1.93269743766592	3.51001361329548	1.93876542824582	0.730111113151099	2.17028551607243	2.75509888759468	2.92702580048574	1.75505812597562
GmISU01.02G077100.v2.1	9.08317794549269	9.35237794566627	10.3056681665837	9.4145501975058	9.29739160224587	10.1815756219292	10.0969964129563	9.97106632275345	9.92670023140155
GmISU01.02G077800.v2.1	4.99144842710535	4.66714550973128	5.3431852084027	4.90370664323217	5.57900032675355	5.76134874085143	4.76127878805057	4.9723239724097	5.16958085916655
GmISU01.02G078000.v2.1	0.730111113151099	2.57932494464582	2.54358760202904	2.58707255210608	2.41960059177111	2.17028551607243	3.56598842215967	2.61323655988974	3.94409244501201
GmISU01.02G078300.v2.1	4.99144842710535	4.53903046453342	5.39177700948587	5.86316939388405	5.87961822578469	6.23955212775426	6.28618070496633	6.66199209932031	6.63672335739566
GmISU01.02G079000.v2.1	0.730111113151099	0.730111113151101	0.730111113151099	0.730111113151101	0.730111113151099	0.730111113151101	0.730111113151101	2.61323655988974	0.730111113151101
GmISU01.02G079600.v2.1	7.23274897696411	6.88557750113688	6.97058158835536	7.22457360219216	7.23996102222683	7.41598724733995	7.69084107201106	7.11302879167074	7.3026143355502
GmISU01.02G081200.v2.1	3.77816783378112	3.02423390563672	4.57938053831706	3.03276901877297	4.45692490198827	3.85293538109811	4.76127878805057	5.03907859764792	4.58345813958534
GmISU01.02G081500.v2.1	3.77816783378112	0.730111113151101	2.54358760202904	3.87860881783066	2.41960059177111	2.17028551607243	0.730111113151101	2.21166260905705	2.7673717069028
GmISU01.02G082100.v2.1	6.95741974573003	6.80430539438553	5.3431852084027	6.32118920066025	5.83366674381818	6.15576001831003	5.53031148947471	6.00221886244082	6.20471442672055
GmISU01.02G082200.v2.1	8.45706600565167	8.10769393923102	7.62734525228484	8.08406266499819	8.60459871852929	7.96788951315208	8.08505570278171	7.95677926539776	7.96907250723467
GmISU01.02G083200.v2.1	9.52230731224767	9.48433981498008	9.80474731430455	9.5546586069876	9.15050428256284	9.58968213938003	9.54133520238957	9.37980289883522	9.51755944292306
GmISU01.02G084150.v2.1	0.730111113151099	0.730111113151101	0.730111113151099	0.730111113151101	0.730111113151099	2.87646438427935	1.55179771424122	1.65325603415002	1.75505812597562
GmISU01.02G084600.v2.1	7.48019378123681	7.66133631634581	7.76282469859884	7.1819896769534	7.45250878363947	8.02410536310708	7.82648239749873	7.59572720439763	7.58650172633486
GmISU01.02G084700.v2.1	0.730111113151099	3.02423390563672	1.60847877776619	0.730111113151101	0.730111113151099	0.730111113151101	0.730111113151101	0.730111113151099	0.730111113151101
GmISU01.02G085000.v2.1	4.79652503592604	3.36379243570929	4.08360888290519	3.87860881783066	4.78130728369593	5.04109850717071	4.28403616980482	2.92702580048574	3.77348930858749
GmISU01.02G085500.v2.1	4.30378333373451	4.24261003023954	3.51001361329548	4.07756940323428	3.44459044665279	3.85293538109811	3.71328525938119	3.18460868283151	3.57997187417307
GmISU01.02G085600.v2.1	7.79943881258835	7.91467511779148	6.81892129210575	7.68726700773073	7.93837552696991	7.10948532061249	6.54409534544718	7.08170404098361	7.36403691321675
GmISU01.02G086000.v2.1	0.730111113151099	0.730111113151101	4.81141576230751	4.54898166456167	0.730111113151099	4.33156854664572	4.08197301880068	4.90233006871969	3.94409244501201
GmISU01.02G087300.v2.1	4.44361834321792	4.53903046453342	3.9601514430581	3.87860881783066	2.84718712599639	3.70356565156107	4.28403616980482	3.91060903893043	3.94409244501201
GmISU01.02G087600.v2.1	2.50564929418431	4.89358942988981	2.85217971302475	4.07756940323428	3.86580835538075	2.87646438427935	2.45363175984301	2.21166260905705	4.68322593156434
GmISU01.02G087800.v2.1	0.730111113151099	2.57932494464582	2.15050640238339	3.3727845508803	1.80920772919755	1.62290493616833	2.45363175984301	1.65325603415002	3.09174995627017
GmISU01.02G088500.v2.1	4.14892552029932	3.36379243570929	1.60847877776619	3.64775248257715	0.730111113151099	4.11201070650994	3.84692675787211	3.76043928255106	4.36048525873711
GmISU01.02G089000.v2.1	4.57108925600646	4.24261003023954	2.85217971302475	3.03276901877297	2.84718712599639	4.33156854664572	3.00432963442939	2.61323655988974	2.34824134709906
GmISU01.02G089400.v2.1	1.87535064671325	0.730111113151101	3.10625448057002	0.730111113151101	0.730111113151099	0.730111113151101	2.07206393116335	1.65325603415002	3.09174995627017
GmISU01.02G090700.v2.1	6.58699574087944	6.80430539438553	5.48431022397651	6.99784791096855	7.5970453465999	6.18423490028436	6.52427860566315	6.61899767709219	6.73299279810908
GmISU01.02G091000.v2.1	1.87535064671325	2.57932494464582	3.67615948055799	3.03276901877297	2.84718712599639	3.34849309085556	2.07206393116335	3.76043928255106	3.77348930858749
GmISU01.02G091900.v2.1	1.87535064671325	3.86910799259265	4.40096488822474	4.67716145432488	3.44459044665279	1.62290493616833	3.00432963442939	3.91060903893043	3.57997187417307
GmISU01.02G092000.v2.1	4.14892552029932	2.57932494464582	4.49292900263907	3.3727845508803	4.57334657004731	4.52208402781751	4.46124406793676	4.04661082481412	4.36048525873711
GmISU01.02G092100.v2.1	0.730111113151099	0.730111113151101	0.730111113151099	1.93876542824582	1.80920772919755	0.730111113151101	0.730111113151101	2.61323655988974	0.730111113151101
GmISU01.02G093000.v2.1	1.87535064671325	0.730111113151101	2.15050640238339	0.730111113151101	0.730111113151099	0.730111113151101	2.07206393116335	0.730111113151099	3.35641548972852
GmISU01.02G093100.v2.1	8.87040006933867	8.88356754743476	10.0609644635073	9.10265986706542	8.60459871852929	9.63937499221858	9.14044463966865	9.65453237718679	9.54434086874785
GmISU01.02G093200.v2.1	6.04402853031944	5.61926420026057	5.97366383479647	5.09945847103587	3.17659257914835	5.72304537134818	6.05711664875896	4.58247617463481	5.23680048321458
GmISU01.02G093300.v2.1	3.54960406854451	2.57932494464582	2.85217971302475	1.93876542824582	0.730111113151099	2.56615843724737	2.07206393116335	2.92702580048574	1.75505812597562
GmISU01.02G094400.v2.1	5.16314296584001	4.39841982264342	3.9601514430581	1.93876542824582	4.33027705326262	4.42996882646231	3.71328525938119	3.40309450804281	3.09174995627017
GmISU01.02G094800.v2.1	7.44733857784005	7.44602529513725	7.17875278903107	7.28618162431976	7.37442071680516	7.04883804535558	6.60196289756124	7.00028072220745	6.68566092294811
GmISU01.02G095000.v2.1	0.730111113151099	0.730111113151101	0.730111113151099	1.93876542824582	0.730111113151099	2.17028551607243	2.75509888759468	0.730111113151099	3.09174995627017
