genes	X3MT_2.3	X3MT_4.3	X3MT_5.4	X3MT_7.2	X3MT_8.2	X3MT_9.3	X3MT_10.4	X3MT_11.3	X3MT_12.3	X6MT_1.3	X6MT_2.2	X6MT_3.3	X6MT_4.4	X6MT_5.4	X6MT_6.3	X6MT_6.4	X6MT_6.5	X6MT_8.4	X6MT_9.3	Jack.01	Jack.02_B03	Jack.02_B07	Jack.04	Jack.05
GmISU01.11G093800.v2.1	0.781869303201001	1.91156861278954	1.93298385842731	3.65890947463041	0.781869303201001	2.41381675119264	1.90621484690542	0.781869303201001	3.41968710874928	2.87173029910749	2.63451315095588	0.781869303201001	0.781869303201001	1.57644744435319	2.41709721044896	0.781869303201001	2.40404860810359	0.781869303201001	1.60437576330668	2.83875596637374	2.16856513738786	1.55072255366172	2.62489859791612	2.77007496988851
GmISU01.11G093900.v2.1	8.72488751750422	8.64410744390969	8.63824133614271	9.05733646973674	8.9132284669395	8.82879416198226	8.6920343442688	9.01292636864742	8.91629968664693	9.07001134182325	8.64064523821047	8.70080826267257	8.5478509984251	8.91563422373281	8.61117575143183	9.10023943002277	8.67630670022196	8.74880295687076	8.86669615221956	8.63825632860326	8.75509402808483	8.38606361487494	8.90016634944896	8.6909996615864
GmISU01.11G094000.v2.1	3.44360851737176	0.781869303201001	3.61055572020071	2.84302576116253	0.781869303201001	2.83462122065058	2.96458667838458	2.88718928381601	2.40926982813323	2.87173029910749	3.07977133079735	2.31679636850847	3.33496701518625	2.75943512719735	3.1639090942489	2.46665719021658	2.40404860810359	2.33733886214625	2.12496527528901	4.01897374095816	2.5567879146415	3.65671224321632	2.22816982327703	3.57573708840907
GmISU01.11G094100.v2.1	5.07816815680105	6.11129191758899	5.22511245516893	6.03058429357817	6.41949957829479	6.09791546823157	6.37286203897147	5.72327550438965	5.01155290755101	5.80357177923043	5.54294940671401	5.79589753757245	6.67492008504962	4.68460200848239	5.98382558357946	4.18759425257225	6.35971902916874	5.98651614247069	4.51474763483603	6.47044097358199	5.43847266328222	4.82504990631119	5.66274484193896	6.59928976992791
GmISU01.11G094400.v2.1	4.32485890394765	3.57694143219674	3.00299221663868	3.43462611880321	2.09123409667083	2.83462122065058	3.29791098926114	3.48339315767287	2.82952537021826	3.19945470952385	4.12394755795187	3.8846871881819	4.03292619494111	3.21680987013649	3.65353527488081	4.46140194946756	3.63690041427646	4.06383781686302	3.61936982856236	2.83875596637374	2.86238463961225	3.16688311744426	3.76378306537916	3.0912133369659
GmISU01.11G094700.v2.1	0.781869303201001	0.781869303201001	1.93298385842731	2.84302576116253	2.76614800731856	2.41381675119264	2.53035312602807	0.781869303201001	2.82952537021826	1.84239417105349	3.41953256675654	3.04354321453344	2.99962678432769	3.00617217532184	3.1639090942489	0.781869303201001	3.148343726039	2.74864698685782	3.27008984952902	1.82004187479733	2.5567879146415	3.34926970144328	2.62489859791612	1.77401713749753
GmISU01.11G094800.v2.1	0.781869303201001	3.30606470038729	2.5649940086842	1.82292695408733	3.57124297926033	2.83462122065058	2.53035312602807	1.85292985916437	2.40926982813323	2.44698022089002	3.69433443480187	3.04354321453344	2.5619548658872	2.75943512719735	2.83829651128302	2.09024231490299	2.82367142162086	3.32987044756745	1.60437576330668	1.82004187479733	2.16856513738786	0.781869303201001	0.781869303201001	2.3563527237294
GmISU01.11G095000.v2.1	5.88199399920114	4.82150841875652	4.63280811399522	5.10662530512678	5.11945279227405	4.43104896114541	4.45997085738384	5.23595095656232	5.23443715991728	4.69968028574822	4.12394755795187	5.0319599362261	4.50130764624657	5.74151770757922	4.55145033859944	6.28326465810675	4.4177610605799	4.74022047824099	5.66126159352057	3.42990293871208	4.58078360659363	4.99893491596008	4.6694598117166	3.57573708840907
GmISU01.11G095100.v2.1	4.48096530263924	2.53729642091132	1.93298385842731	3.65890947463041	2.09123409667083	3.15999846471043	1.90621484690542	3.21587270813519	4.16079864437111	2.87173029910749	2.63451315095588	1.74450635163311	2.99962678432769	2.75943512719735	3.1639090942489	3.97112688427351	2.82367142162086	0.781869303201001	4.022677204695	2.4175073700222	2.5567879146415	3.78891202294989	3.59699234388944	2.77007496988851
GmISU01.11G095200.v2.1	6.09030553169253	6.41743168743209	6.01551275782998	5.76711166608059	6.61921493941396	5.8941095852197	5.96776712663466	5.61599554800706	5.79726750249681	6.25525384029775	6.24430242979158	6.26239196958316	5.96375695973049	5.74151770757922	5.66137626793396	5.99821592093999	6.1579075602222	6.26194405362638	5.90342081774197	6.21299040955937	6.09493344941098	6.14374807311678	5.70437270134913	5.67354028514802
GmISU01.11G095300.v2.1	4.75013286660997	5.01621499384036	5.70313881270752	5.76711166608059	5.11945279227405	5.17029670982925	5.59645074543368	6.00421986036062	5.65021209150103	5.21670522529892	5.39684582188151	5.516278728136	5.44547888350332	6.17884820386048	5.37701654396747	5.60549055916758	5.35853456410813	5.54636758550672	5.83827867113518	5.71267722866776	5.87370548213089	5.33800901900153	5.33191342430873	5.46717057343901
GmISU01.11G095500.v2.1	5.17280032903729	4.32946493547159	4.36535060272311	4.94567153936849	4.7621907683474	4.01410690485982	4.16594819108223	4.81869629023481	5.23443715991728	4.05769902459921	4.84102433381161	4.61821407009097	4.20650412915709	4.88289252361829	4.01843305751111	5.11787204133925	4.4177610605799	4.44131013960599	5.27483264309074	4.75921757377203	5.9074633158021	5.33800901900153	4.82851340106196	4.57460744822561
GmISU01.11G095700.v2.1	0.781869303201001	0.781869303201001	0.781869303201001	2.42131972288309	0.781869303201001	1.81725068797775	0.781869303201001	0.781869303201001	0.781869303201001	1.84239417105349	1.9871411734479	0.781869303201001	0.781869303201001	0.781869303201001	3.42939460817146	0.781869303201001	2.82367142162086	2.74864698685782	2.12496527528901	0.781869303201001	1.63578168196684	2.04960267346308	0.781869303201001	0.781869303201001
GmISU01.11G095900.v2.1	3.10263291420646	2.97229260130869	1.93298385842731	2.42131972288309	0.781869303201001	1.81725068797775	0.781869303201001	1.85292985916437	2.82952537021826	2.87173029910749	2.63451315095588	3.04354321453344	0.781869303201001	2.08587805255177	2.41709721044896	2.09024231490299	2.40404860810359	2.33733886214625	1.60437576330668	0.781869303201001	1.63578168196684	1.55072255366172	1.67914212911283	1.77401713749753
GmISU01.11G096000.v2.1	4.32485890394765	4.46907705239436	4.36535060272311	4.0239969508168	4.46293527515159	3.15999846471043	3.79625277748685	3.21587270813519	3.41968710874928	3.46634042830855	3.41953256675654	3.8846871881819	3.60687407149556	4.27807358036705	4.17124996063932	3.56982060512741	3.63690041427646	4.06383781686302	3.90035491733959	4.94036755964011	4.40287081075029	4.12540407565424	3.91327382293273	3.57573708840907
GmISU01.11G096400.v2.1	2.65527983825468	1.91156861278954	2.5649940086842	4.0239969508168	0.781869303201001	2.41381675119264	0.781869303201001	2.46082213112927	2.40926982813323	3.69147750643714	0.781869303201001	0.781869303201001	0.781869303201001	1.57644744435319	0.781869303201001	2.46665719021658	0.781869303201001	0.781869303201001	3.27008984952902	0.781869303201001	3.1144278461705	2.41959294933377	2.22816982327703	2.3563527237294
GmISU01.11G096700.v2.1	8.37287813523675	8.35106321958593	8.66832691850463	8.06198494838084	8.3421803133294	8.26077450940804	8.10653187951138	7.87378282419591	8.8837510684685	8.4390282582047	8.59948510266839	8.78325348917833	8.25353430596368	8.06721871328159	8.57052412807958	8.54557932033647	8.62499686790837	8.47232229760509	8.28030633898552	8.19662709194718	8.17531043591094	8.63912923287745	8.43988255265666	8.5009059550412
GmISU01.11G097000.v2.1	0.781869303201001	1.91156861278954	2.5649940086842	2.84302576116253	2.09123409667083	1.81725068797775	0.781869303201001	0.781869303201001	1.81381427922019	3.19945470952385	0.781869303201001	0.781869303201001	1.93062950268715	1.57644744435319	0.781869303201001	0.781869303201001	0.781869303201001	1.75980631320896	2.12496527528901	1.82004187479733	2.86238463961225	2.41959294933377	0.781869303201001	0.781869303201001
GmISU01.11G097900.v2.1	0.781869303201001	0.781869303201001	0.781869303201001	0.781869303201001	0.781869303201001	0.781869303201001	0.781869303201001	0.781869303201001	0.781869303201001	3.19945470952385	0.781869303201001	2.31679636850847	1.93062950268715	2.08587805255177	2.41709721044896	1.57955503622741	0.781869303201001	0.781869303201001	2.12496527528901	1.82004187479733	0.781869303201001	0.781869303201001	1.67914212911283	0.781869303201001
GmISU01.11G098000.v2.1	4.86796206580838	5.82973679173386	4.95914579512276	5.61481635089178	5.40557135919505	5.30811115694976	5.87105965197765	5.61599554800706	5.93071026348402	5.85100024990151	5.73762683400247	5.23308806078072	5.13771182322967	4.81977613980657	5.17490643398292	4.88979390705895	6.1935646828253	6.02396039959669	5.62309412160438	6.10322434936344	4.81225110757538	4.55485997823096	5.1020593637266	5.57404229626711
GmISU01.11G098600.v2.1	9.69430327690162	10.2322995071436	10.2190475542208	9.61085810830724	10.3221852172791	10.3172549608463	10.5902542992754	9.61382130421656	9.7697524756043	10.318167800105	10.3108723595017	10.2258921529736	10.2223702716703	9.68857865278971	10.5827577130392	9.27299631165016	11.1307688534473	10.2901299000123	9.18428821675032	10.6963540369382	9.97751677717119	10.0557517126487	9.95474165762091	10.0970634649513
GmISU01.11G098700.v2.1	5.57054312518143	6.23382965532546	6.10622370573646	5.25141102594065	4.7621907683474	5.9372392208676	6.33710341476212	5.16160052256178	5.54312674435172	5.98459167242484	5.67560805125539	5.61562964637858	5.81079424898505	5.59842259901019	6.40966353458432	5.40397580325668	6.50869848678302	6.02396039959669	5.22473625355988	5.98441399719812	6.12393999740304	5.68203616992634	5.70437270134913	5.52159581187542
GmISU01.11G098800.v2.1	0.781869303201001	1.91156861278954	2.5649940086842	0.781869303201001	0.781869303201001	1.81725068797775	1.90621484690542	1.85292985916437	3.15457525571495	2.44698022089002	1.9871411734479	3.52456832336622	2.99962678432769	3.00617217532184	3.1639090942489	3.01193458534617	0.781869303201001	2.33733886214625	2.80828097437422	1.82004187479733	0.781869303201001	2.71380171623397	2.22816982327703	3.0912133369659
GmISU01.11G098900.v2.1	7.34012473324048	6.85944030551658	7.52622281291862	7.12861187834582	6.50273159977966	7.39020985948819	7.37555369027232	7.31139533614326	7.32010571048226	7.18442340810545	7.13871816974133	7.18275665667649	7.41988302524602	7.16162628308791	7.37939543267131	7.16886586256844	7.69485236144862	7.3960592219115	7.33623665757322	7.26575724571301	7.33416187682127	7.6365896366079	7.44086408736396	7.56068050474458
GmISU01.11G099100.v2.1	0.781869303201001	5.10452583140343	3.61055572020071	2.42131972288309	5.48958775628843	4.93522770770574	5.96776712663466	2.46082213112927	3.41968710874928	4.34952448204777	4.59519611937563	4.95816337375237	5.69899478291832	3.21680987013649	5.31274190532645	0.781869303201001	6.61771051564114	4.90983243959695	3.05758527162587	5.66196056687385	3.8291565964209	4.47859236493603	3.40836707479294	3.0912133369659
GmISU01.11G099900.v2.1	4.48096530263924	5.18774134787927	4.03676231907862	4.66456745278593	4.62030840083843	4.43104896114541	4.70409719181218	5.67063247444934	4.92888817995484	5.14240377402599	4.94982875698264	4.88038751566269	4.50130764624657	4.68460200848239	5.37701654396747	4.82665847096882	4.92159877043822	5.26292481483199	4.51474763483603	5.31332058852718	4.58078360659363	4.94326982518625	5.03838020409781	5.15919320557428
GmISU01.11G100500.v2.1	0.781869303201001	1.91156861278954	2.5649940086842	2.42131972288309	2.09123409667083	3.15999846471043	1.90621484690542	0.781869303201001	1.81381427922019	3.46634042830855	3.07977133079735	2.72545563726687	0.781869303201001	2.46161299105612	3.42939460817146	3.71634688336551	0.781869303201001	1.75980631320896	3.45527431618054	0.781869303201001	3.5156075347562	0.781869303201001	0.781869303201001	3.0912133369659
GmISU01.11G101000.v2.1	6.64668713066117	6.38253310170621	6.99621252210903	6.2184784397722	6.18762588825532	6.40492111247923	6.18448646279383	6.44133659192485	7.07306121305317	6.51286591229759	6.40581999415378	6.32244552444088	6.61457466275415	6.07456437364687	6.94301665211481	6.69031797014002	5.96506793438552	6.59616009331621	6.61725610263485	6.17732167114154	6.38583221495099	6.5685034119606	6.61640909213642	6.85381766968494
GmISU01.11G101100.v2.1	4.62181741716499	7.09323918912885	5.86776376639334	5.44452598901374	7.29247940300877	6.55091173785042	7.28461359617403	5.37405857133663	5.93071026348402	6.42156621787422	6.6511365558084	6.63816121629533	6.86822422386278	5.39694672326341	6.89991544028266	4.28475307461257	8.06579642223561	6.80416374797258	5.1728375364918	7.98598885672569	6.70661721656026	5.74849998283644	6.4304752193934	6.67327646489224
GmISU01.11G101200.v2.1	6.7729027553106	6.88460057575125	6.92323420533267	6.50512876869983	6.33117015174891	6.52287160321358	6.71688914097614	5.82312722216649	7.27061278650357	6.32409600839584	7.06805966944272	6.6615996514339	7.21159053726351	6.83447513785397	6.89991544028266	6.70794331724509	7.06543349618619	6.3233037187677	7.09265527900246	6.55625738699343	6.90347809192418	7.04908306124584	6.99747132650597	6.85381766968494
GmISU01.11G101600.v2.1	4.75013286660997	5.82973679173386	5.51727959617387	5.71811138242707	5.64422921577307	5.17029670982925	5.33156926236056	5.82312722216649	5.01155290755101	5.85100024990151	5.05099975512468	5.40957667402526	4.03292619494111	5.59842259901019	4.65876733577528	5.60549055916758	5.47901837759674	5.59693810254056	5.32324769674944	5.60939584164369	5.39153413504373	4.82504990631119	5.78418953702158	5.52159581187542
GmISU01.11G101800.v2.1	0.781869303201001	3.57694143219674	3.83934106831079	3.852971128739	0.781869303201001	3.15999846471043	1.90621484690542	3.21587270813519	1.81381427922019	3.46634042830855	0.781869303201001	3.30401158370841	3.33496701518625	4.0768342183515	3.1639090942489	3.71634688336551	0.781869303201001	2.74864698685782	3.76669231141354	0.781869303201001	2.16856513738786	2.95805619560766	2.22816982327703	1.77401713749753
GmISU01.11G102000.v2.1	5.98990628101783	6.15330494453193	5.58192989747354	5.94799325847871	5.84895414514809	6.01981304959954	5.8201610613137	5.67063247444934	6.42874093079272	5.48069197185645	6.28640846649049	6.85699164519726	6.86822422386278	6.15347538966292	6.63666008344869	6.3962899054106	6.53673339774267	5.78316265699823	6.33978622492802	5.85493400188077	5.9074633158021	6.45367090159294	6.40545359059052	6.05193015120155
GmISU01.11G102100.v2.1	6.13800107966765	4.82150841875652	5.37857944383459	6.10870210494967	5.84895414514809	5.43390109066492	3.79625277748685	5.67063247444934	5.65021209150103	5.35472828555592	4.84102433381161	4.41255746939822	4.95509733841868	5.63554881852261	4.55145033859944	6.61758099113787	5.35853456410813	4.82751760084799	6.31605765161085	4.75921757377203	4.88183044974668	5.33800901900153	5.74483303025739	5.22627314715635
GmISU01.11G102300.v2.1	5.98990628101783	6.51733128962387	7.29509467186044	6.25328964891241	6.54261354632691	6.52287160321358	6.5705865937003	6.47242481030297	7.05368474056724	6.75649819356033	7.11554773230662	6.87715433092221	6.78852865505448	6.78576445833243	7.12246566304692	6.79297791434347	6.96584596860307	6.76046310057816	6.40871648617141	6.78676353082238	6.85239700472855	6.93954943134727	7.2849691425054	6.74365322871088
GmISU01.11G102600.v2.1	6.04097909644882	5.77696545270522	4.85835161448066	4.31510326371994	4.62030840083843	4.75411858455022	5.006866110019	4.36800624818364	5.65021209150103	3.88617765573819	5.85419720867306	5.40957667402526	5.37447114564899	5.26100495330096	5.4385493520731	4.82665847096882	4.64080321614628	5.06158505205819	5.22473625355988	4.5520108405909	5.13077420222697	5.42185997097248	5.27779119425099	4.35240336168849
GmISU01.11G102700.v2.1	2.00343004625769	3.30606470038729	4.03676231907862	3.43462611880321	3.22414188554599	2.83462122065058	2.96458667838458	2.88718928381601	3.15457525571495	3.46634042830855	3.92507380694571	3.04354321453344	2.5619548658872	3.21680987013649	3.84749014798402	3.22278496912241	3.148343726039	3.55119278945254	3.90035491733959	2.83875596637374	2.16856513738786	3.65671224321632	3.76378306537916	3.0912133369659
GmISU01.11G102800.v2.1	2.65527983825468	2.97229260130869	3.3385233560686	2.42131972288309	2.76614800731856	2.83462122065058	3.29791098926114	1.85292985916437	3.64356159155999	3.19945470952385	3.07977133079735	0.781869303201001	2.99962678432769	2.08587805255177	3.42939460817146	2.46665719021658	4.00120637584741	3.32987044756745	2.50670610363714	1.82004187479733	3.1144278461705	2.04960267346308	2.93572888213029	1.77401713749753
GmISU01.11G102900.v2.1	3.10263291420646	2.53729642091132	0.781869303201001	3.43462611880321	3.22414188554599	2.83462122065058	2.96458667838458	3.21587270813519	2.82952537021826	3.19945470952385	3.41953256675654	3.04354321453344	1.93062950268715	3.21680987013649	1.81973158831167	3.71634688336551	3.148343726039	1.75980631320896	3.27008984952902	2.83875596637374	3.1144278461705	2.04960267346308	3.40836707479294	1.77401713749753
