genes	Bert.01	Bert.02	Bert.03	Bert.04	Bert.05	WPT0579.03	WPT641.F.3.3	WPT641.F.3.4	WPT642.F.1.3	WPT642.L.6.4	WPT642.L.9.3	WPT647.L.10.2	WPT647.L.10.3	WPT647.L.12.3	WPT648.L.7.4	WPT649.F.1.2	WPT650.L.1.3	WPT650.L.5.3	WPT651.L.3.3	WPT651.L.5.3	WPT651.L.9.1	WPT651.L.9.3	WPT652.F.9.3	WPT652.L.10.3
GmISU01.06G184800.v2.1	0.57272968899687	1.92121495071532	0.57272968899687	0.57272968899687	1.49212841678519	1.6298946005527	2.054730193364	1.54449008079284	2.49244929151111	2.48449977107484	1.61058776956972	2.445052634644	0.57272968899687	1.45698737439224	0.57272968899687	2.72560648461346	0.57272968899687	3.78661386317367	1.62642279105993	1.6780116026401	2.65064317963047	1.61610292133268	1.70672715232647	2.25632732159959
GmISU01.06G185300.v2.1	4.39980380487021	4.68022386578782	5.75891182700606	4.124435836602	4.87416109560737	5.13939909870283	5.91093575440005	4.84052110385527	5.27602181819314	4.982788163339	4.6429177661932	5.49270742655075	5.35940111358866	5.24677360030555	4.7419182986872	5.49400714928803	4.49222332927592	5.26400459636243	5.19732263290824	4.07896122151954	4.66948139589978	4.65301346483319	4.3945684735973	5.10397386564066
GmISU01.06G186500.v2.1	5.52615049965498	5.85398033628705	5.99666018928935	4.42154605861776	5.65930519441162	6.10863370372901	6.46230389416937	5.68722701808213	7.02044690358079	6.18410517758458	5.93101095403853	6.23596142219295	6.62758810451764	6.60134111688978	6.82530120178844	6.03508342438575	6.35857245276195	6.48278597903939	6.10208684549203	6.01905667011617	5.84286812202106	6.56371679069997	5.72836319033821	5.75845668740526
GmISU01.06G190100.v2.1	2.33769881787528	0.57272968899687	2.49696852877966	0.57272968899687	1.49212841678519	1.6298946005527	3.60367170727788	3.11031433099551	2.73602519294474	2.80034950085533	2.95476285573139	3.42262976254182	3.77201840207777	3.81428716818194	2.3497850090877	3.83844292778428	2.75316485847175	1.69880126749176	2.65253810620805	3.05960790132756	2.65064317963047	3.22927301190428	2.76933045400146	1.64733101335847
GmISU01.06G190300.v2.1	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	1.49620523787929	0.57272968899687	1.33475849655222	0.57272968899687	1.61058776956972	1.48887919371599	0.57272968899687	0.57272968899687	2.7871308347838	2.72560648461346	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687
GmISU01.06G193000.v2.1	3.60764999211341	4.5446170865558	4.64658459295271	3.5183544001117	4.93794568397506	3.84276623807536	4.12856403085279	4.7666733266074	4.66062503751394	4.63064144680331	4.54950384929738	3.01510534325593	4.69126504733453	3.67913359043245	4.14836472077785	3.5535362224332	3.95416170731189	3.36207922238249	3.83676991667331	2.7279049104433	2.97761889931696	4.11007675250055	4.12755673719868	4.02628148291138
GmISU01.06G193800.v2.1	0.57272968899687	1.39910376862308	2.09054809820182	0.57272968899687	0.57272968899687	2.98506506229571	3.02779911916342	1.54449008079284	1.33475849655222	0.57272968899687	2.20795203818148	2.445052634644	3.18523807512332	3.17558746737737	0.57272968899687	4.07625785952303	1.69549132409064	2.32345284091094	2.22884792165789	2.7279049104433	2.65064317963047	2.21523815527069	2.76933045400146	1.64733101335847
GmISU01.06G196000.v2.1	0.57272968899687	1.92121495071532	1.52266684859866	0.57272968899687	1.49212841678519	2.23341956381918	0.57272968899687	0.57272968899687	2.49244929151111	0.57272968899687	0.57272968899687	3.01510534325593	0.57272968899687	0.57272968899687	2.3497850090877	2.01822779759448	1.69549132409064	2.32345284091094	2.22884792165789	2.29642728561976	1.62513670213343	0.57272968899687	0.57272968899687	0.57272968899687
GmISU01.06G197100.v2.1	4.13271121543804	3.93431243142001	3.65241637752442	4.28062587100021	4.12066344896846	3.84276623807536	4.12856403085279	3.11031433099551	3.12636458390941	1.51451328931661	3.2202481053538	2.0447724143693	3.92438478607107	3.81428716818194	3.99348652857117	4.07625785952303	2.31915787324576	2.75793279878383	2.65253810620805	3.05960790132756	2.22715352765532	4.11007675250055	2.76933045400146	3.01223578812903
GmISU01.06G197600.v2.1	1.70979616416412	0.57272968899687	0.57272968899687	0.57272968899687	3.23902301816279	0.57272968899687	0.57272968899687	2.53016024681203	1.33475849655222	2.48449977107484	1.61058776956972	1.48887919371599	2.17977081288841	2.39543697063866	3.12228020380432	1.46941555489629	0.57272968899687	2.32345284091094	2.22884792165789	0.57272968899687	2.65064317963047	0.57272968899687	2.33372555706401	0.57272968899687
GmISU01.06G198800.v2.1	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	1.49212841678519	0.57272968899687	2.054730193364	2.11991519112741	1.83079482989492	2.07953631460402	2.20795203818148	0.57272968899687	1.58932025226002	0.57272968899687	0.57272968899687	2.41484470635077	2.31915787324576	3.09140183134724	2.22884792165789	1.6780116026401	1.62513670213343	0.57272968899687	2.33372555706401	2.68323323134908
GmISU01.06G199600.v2.1	4.9082514015688	4.97216066100427	2.09054809820182	4.97273965879417	4.22662084521884	3.84276623807536	4.01414268252263	4.68884057806649	3.90133056104914	2.80034950085533	3.2202481053538	3.59004168417215	3.77201840207777	4.15716194662771	5.00780506577328	3.5535362224332	3.58454826067535	4.11421037803906	3.66542060192001	4.67031756268286	4.25236286773431	4.23623956975277	4.72046296418358	4.29164360050805
GmISU01.06G200300.v2.1	2.33769881787528	2.60585045928432	1.52266684859866	1.79974255885106	1.49212841678519	1.6298946005527	1.49620523787929	1.54449008079284	1.83079482989492	0.57272968899687	2.20795203818148	1.48887919371599	1.58932025226002	2.39543697063866	0.57272968899687	1.46941555489629	0.57272968899687	0.57272968899687	0.57272968899687	3.05960790132756	0.57272968899687	1.61610292133268	0.57272968899687	1.64733101335847
GmISU01.06G202700.v2.1	4.9082514015688	5.30154069301672	4.86814197448189	5.37059159831666	5.41224256117474	5.26534003821021	5.74147126776684	6.18925243849421	5.38723283625386	5.58666771955094	5.2294018660707	5.1073392449201	4.77383394069374	5.14786018197761	5.75045851972658	5.36534095242413	6.05081055516285	5.4496524976048	5.31797163963059	6.23124376573978	5.37231857709308	5.11386421812498	5.13945598425703	5.6205323813269
GmISU01.06G203400.v2.1	4.39980380487021	4.22789221749487	5.96500226805681	4.124435836602	5.22037954737789	5.13939909870283	5.17642454231248	5.32511814001433	5.11300259620943	5.70503336245408	5.34511303329446	5.44980177562137	5.69222536169152	4.4339937338581	5.16123222784524	4.61818277328759	5.32269040442711	5.12548083786335	5.13299068104396	4.67031756268286	5.53025629154149	5.51332632269103	5.06483156745017	5.52066600697101
GmISU01.06G204800.v2.1	6.41492112861696	6.59903222280747	4.72427951493813	6.37940289894477	5.93413696554202	5.96751332619283	4.42574577805287	5.47175870073136	5.96698841879518	6.01107153511249	6.45353129505449	5.21375225653489	5.46257798972575	6.14318671265836	5.88873592618463	5.68582939001062	5.25812709185271	5.93763913389505	5.48190738299917	5.62755455342726	5.80214710507739	6.01373640522451	5.72836319033821	5.2357941418571
GmISU01.06G206201.v2.1	1.70979616416412	2.3037692472115	2.81370156868218	1.79974255885106	3.23902301816279	2.65764949302845	4.51260169844655	2.53016024681203	2.73602519294474	2.07953631460402	1.61058776956972	4.31893587832496	2.17977081288841	3.52999746476075	2.3497850090877	3.38676517412464	3.08635606473736	1.69880126749176	2.65253810620805	2.29642728561976	2.22715352765532	2.63731014957294	2.76933045400146	1.64733101335847
GmISU01.06G208300.v2.1	3.60764999211341	2.60585045928432	0.57272968899687	1.79974255885106	2.04919109782273	2.23341956381918	3.60367170727788	2.11991519112741	2.73602519294474	2.48449977107484	2.62915067090526	3.233209368103	2.59754453313717	2.39543697063866	2.7871308347838	2.01822779759448	1.69549132409064	1.69880126749176	2.65253810620805	1.6780116026401	1.62513670213343	2.63731014957294	1.70672715232647	1.64733101335847
GmISU01.06G209050.v2.1	7.54692281593053	6.84976761837459	7.15832966310558	7.89967469321027	7.40812975456484	6.91225976666457	5.54941806437767	7.61414338407176	6.44943140484229	6.04139035578337	7.20129145771075	5.35996160614882	7.37360724093855	6.48458961737388	7.66998774425429	6.42766681539872	7.26557776181478	6.89891852336006	6.99884540145626	7.50225985947296	7.30405888762527	6.72306003976828	7.4118415140083	7.48517738183438
GmISU01.06G210700.v2.1	3.8046743607818	2.85550028514463	2.09054809820182	3.24249862961743	2.76344173346029	3.67132924077488	2.054730193364	3.33132997030633	3.79777096466423	3.92450156978833	3.44438858382603	3.59004168417215	2.92111187309293	3.93785683373203	4.83609799952673	2.72560648461346	3.78115946296559	3.36207922238249	3.66542060192001	3.75221908140038	4.36848072151214	3.64779799516108	3.10345970041675	3.70085476337142
GmISU01.06G211100.v2.1	5.6337285288699	5.96438831799917	5.06016045523334	5.14525007710828	5.45647073362291	5.32441411561344	4.59452415900402	5.76514455586248	5.38723283625386	5.91609372581531	5.68966277196983	5.57487057543033	5.18932496786072	4.98548083320611	6.01491139356929	4.76142211182448	5.32269040442711	4.70669629300355	4.92075416003303	4.9354769670894	5.67259732165776	5.04656989204977	5.95188069210685	5.41336913098365
GmISU01.06G211200.v2.1	2.33769881787528	2.3037692472115	0.57272968899687	0.57272968899687	2.76344173346029	1.6298946005527	3.24630287449221	3.84342161965857	1.83079482989492	2.07953631460402	2.20795203818148	2.445052634644	1.58932025226002	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	2.65253810620805	4.46190236608705	2.22715352765532	0.57272968899687	3.10345970041675	1.64733101335847
GmISU01.06G214101.v2.1	4.39980380487021	5.16946770841634	2.81370156868218	5.84112323141706	4.99902921920107	3.47673783681919	0.57272968899687	4.22059526789031	2.19922553979576	1.51451328931661	3.44438858382603	0.57272968899687	3.60163915876636	3.52999746476075	4.7419182986872	4.45913812874518	2.75316485847175	3.95969073599229	3.24610170622782	4.21821133207151	2.22715352765532	2.96344253623085	3.79964201119939	4.16505513317518
GmISU01.06G215500.v2.1	5.34806157459944	5.93756830662144	6.70103030588882	5.22433980108326	5.36661550375157	6.32657701835204	6.32505178283068	6.7643795625673	6.61090821896558	6.21102899742097	5.93101095403853	5.92740195020457	5.06367041049149	5.89131673465419	6.40123338418197	5.97755251561353	5.88966930572231	5.8077565690693	5.42930509726313	5.62755455342726	5.76024324324974	6.63417205122473	6.14536900496023	6.10728125419119
GmISU01.06G216500.v2.1	1.70979616416412	0.57272968899687	0.57272968899687	3.94926001327308	0.57272968899687	0.57272968899687	0.57272968899687	1.54449008079284	1.33475849655222	0.57272968899687	1.61058776956972	1.48887919371599	1.58932025226002	0.57272968899687	0.57272968899687	0.57272968899687	1.69549132409064	0.57272968899687	0.57272968899687	3.05960790132756	1.62513670213343	0.57272968899687	1.70672715232647	2.25632732159959
GmISU01.06G216900.v2.1	4.51683882758214	3.69908002046241	4.38471843145687	2.90112227640412	4.12066344896846	3.25174622285387	3.75384992525821	4.42645109126015	3.68619878358337	3.05931738906811	3.2202481053538	3.233209368103	4.30365064366648	4.4339937338581	4.92450456104934	4.28036258061799	4.37533407101156	3.95969073599229	4.128345755365	4.3451960896572	4.12607450300707	4.82351680076691	3.79964201119939	4.51569637673185
GmISU01.06G218100.v2.1	4.13271121543804	3.56531833281256	3.48394564625915	2.90112227640412	4.0063028707236	4.26082298348145	5.97351470520437	3.5229415988092	5.27602181819314	4.91890178842108	5.34511303329446	4.57994535861432	4.60368212183174	4.34748719983704	3.99348652857117	3.96224505469131	4.49222332927592	4.70669629300355	5.53265900948623	3.92482053534373	4.57595602580566	3.22927301190428	3.79964201119939	3.87272449253641
GmISU01.06G218550.v2.1	0.57272968899687	0.57272968899687	0.57272968899687	3.5183544001117	2.45007371391179	2.23341956381918	2.45636499559248	0.57272968899687	0.57272968899687	2.07953631460402	2.62915067090526	2.0447724143693	0.57272968899687	0.57272968899687	1.71914354078188	0.57272968899687	2.75316485847175	2.75793279878383	2.22884792165789	1.6780116026401	1.62513670213343	2.63731014957294	0.57272968899687	1.64733101335847
GmISU01.06G221100.v2.1	3.37939776096721	1.39910376862308	3.07326218251589	3.24249862961743	3.88209053981551	2.98506506229571	3.24630287449221	2.84920521534319	2.73602519294474	2.80034950085533	3.44438858382603	2.445052634644	2.92111187309293	2.70473347748076	3.81995957752137	2.98114837392346	4.10862187793184	3.09140183134724	2.97963301161355	3.05960790132756	3.83454598555917	2.63731014957294	3.60270550737779	4.29164360050805
GmISU01.06G221400.v2.1	3.10811942907992	0.57272968899687	0.57272968899687	0.57272968899687	2.04919109782273	0.57272968899687	2.054730193364	0.57272968899687	1.83079482989492	0.57272968899687	0.57272968899687	1.48887919371599	2.59754453313717	0.57272968899687	2.3497850090877	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	3.10345970041675	1.64733101335847
GmISU01.06G221500.v2.1	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	2.04919109782273	0.57272968899687	2.45636499559248	0.57272968899687	0.57272968899687	1.51451328931661	0.57272968899687	0.57272968899687	1.58932025226002	0.57272968899687	2.7871308347838	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	2.22715352765532	2.96344253623085	0.57272968899687	2.68323323134908
GmISU01.06G221800.v2.1	10.9367202111328	10.6092656833596	7.82899997617837	11.4436970685597	11.1717288871166	11.5992097165838	10.5525319770202	12.0451368879395	11.5933536973097	11.1724549834423	11.4564013273845	10.8167847515862	11.4768399652323	10.9859422984997	12.0405379241397	10.9195693266929	11.4396610121725	11.1183403127605	11.6337877807863	11.9744945710028	11.7939540557175	10.8454910381923	12.0592523605051	11.9536221717918
GmISU01.06G222000.v2.1	7.73985377190406	6.61604667997316	6.49479584166026	8.1225045391119	7.58787787590546	6.81262122261276	7.24974072953541	7.77345474169348	6.49979996105968	6.23745955171147	7.60108649129783	7.10205748683191	7.9364364628755	6.77710636218777	7.30860080992275	6.66483494934714	7.87308544963174	7.25511617085537	7.49746778809921	7.82998557748867	7.68616313526926	6.41155984272478	7.56859814125509	7.79405344889832
GmISU01.06G223800.v2.1	6.96081623626467	6.6821661992901	7.13006090832156	6.1555456596047	6.59898831313324	6.54099990080294	7.00208632924216	6.04051295985733	6.6411427654151	6.50011898977199	6.20051588938294	6.10382022225727	6.41249453403316	6.77710636218777	6.82530120178844	6.49071298083801	5.80180459655467	6.87749585847091	6.50929383089523	6.35713498467976	6.22817920276364	6.41155984272478	6.31594951520535	6.35934850043511
GmISU01.06G225100.v2.1	5.07021466730793	4.91830901874236	4.06454093123234	1.79974255885106	4.93794568397506	4.26082298348145	4.94616481784713	4.84052110385527	4.71848628698458	4.91890178842108	4.73064924158137	3.59004168417215	3.4084098453316	4.98548083320611	4.83609799952673	4.18191666846355	4.37533407101156	5.4496524976048	3.66542060192001	2.7279049104433	4.84009940710523	4.35225128542987	3.79964201119939	4.51569637673185
GmISU01.06G225700.v2.1	3.8046743607818	3.69908002046241	2.09054809820182	3.24249862961743	2.76344173346029	3.99597778831183	4.01414268252263	3.69206229412263	3.28796202103359	3.27879812119041	2.95476285573139	3.233209368103	2.59754453313717	3.52999746476075	2.3497850090877	2.01822779759448	3.78115946296559	3.78661386317367	2.65253810620805	3.05960790132756	2.22715352765532	3.45365931340704	3.79964201119939	3.01223578812903
GmISU01.06G226100.v2.1	1.70979616416412	0.57272968899687	3.65241637752442	0.57272968899687	0.57272968899687	2.65764949302845	0.57272968899687	0.57272968899687	2.49244929151111	3.46925556930028	2.20795203818148	3.01510534325593	1.58932025226002	1.45698737439224	1.71914354078188	2.41484470635077	1.69549132409064	1.69880126749176	0.57272968899687	0.57272968899687	0.57272968899687	1.61610292133268	0.57272968899687	0.57272968899687
GmISU01.06G226300.v2.1	2.77373643915664	4.31382664526683	3.29316819280854	0.57272968899687	3.59609417888174	3.84276623807536	5.58992854217939	0.57272968899687	5.27602181819314	4.54858226302496	2.95476285573139	4.86760866483969	2.59754453313717	5.04166263151587	0.57272968899687	4.95269969407231	1.69549132409064	3.36207922238249	3.24610170622782	1.6780116026401	2.65064317963047	5.41002039432909	1.70672715232647	1.64733101335847
GmISU01.06G229700.v2.1	1.70979616416412	0.57272968899687	0.57272968899687	0.57272968899687	2.45007371391179	3.25174622285387	0.57272968899687	2.84920521534319	0.57272968899687	0.57272968899687	0.57272968899687	1.48887919371599	0.57272968899687	0.57272968899687	2.3497850090877	2.41484470635077	1.69549132409064	1.69880126749176	0.57272968899687	1.6780116026401	2.22715352765532	2.63731014957294	1.70672715232647	2.25632732159959
GmISU01.06G229800.v2.1	2.77373643915664	4.31382664526683	4.38471843145687	4.28062587100021	4.12066344896846	4.13446929707724	3.75384992525821	4.10548983468441	3.79777096466423	4.982788163339	3.63834331605031	4.1143516436543	4.18796395625685	3.52999746476075	3.62267016802202	3.19816507360829	5.045049509485	3.36207922238249	3.24610170622782	3.75221908140038	4.36848072151214	3.97181454098737	4.61979514701576	5.03325338148986
GmISU01.06G231000.v2.1	8.29303131975371	8.26396617239109	8.60560625343152	7.9116726440444	8.12868879479583	7.64980130012208	8.06727173888475	8.09342008338338	8.07441811628185	8.1268812162613	8.02207829886837	7.70479556881076	7.91839999129497	8.1588497100484	7.86131518666025	8.1729374555356	7.84038202748742	8.01289175932923	8.03512084799514	8.28288214535573	8.21433090234753	8.58860729235835	8.08518037881974	8.18508687888021
GmISU01.06G231400.v2.1	5.46919565606158	4.5446170865558	4.06454093123234	4.77676365083204	4.32532590411665	4.92711772282977	5.66768877362056	4.22059526789031	3.43326827956531	4.16378897350069	4.44962008273466	1.48887919371599	4.60368212183174	5.1981644324065	4.64115845613067	4.07625785952303	5.045049509485	4.88903306656861	4.128345755365	4.85239013216381	4.36848072151214	3.97181454098737	3.97289598528264	4.88047729436947
GmISU01.06G232000.v2.1	0.57272968899687	0.57272968899687	1.52266684859866	0.57272968899687	2.45007371391179	1.6298946005527	2.45636499559248	1.54449008079284	3.12636458390941	1.51451328931661	1.61058776956972	2.445052634644	2.17977081288841	2.00120941353948	1.71914354078188	2.01822779759448	1.69549132409064	0.57272968899687	0.57272968899687	1.6780116026401	2.22715352765532	3.22927301190428	1.70672715232647	2.25632732159959
GmISU01.06G233800.v2.1	5.40989960097064	5.25884581403212	5.5613698851558	5.43850904898398	5.65930519441162	5.38116413628574	5.70505164351772	5.37567265702605	5.06919763432852	5.15904645065275	5.50294467795806	5.61426153525996	5.69222536169152	5.54768693684757	5.42640010442816	5.06744003040993	5.25812709185271	5.4496524976048	4.92075416003303	5.01403816941126	4.84009940710523	6.04855008853722	4.90289798239237	5.66798742001197
GmISU01.06G234200.v2.1	1.70979616416412	2.3037692472115	0.57272968899687	1.79974255885106	0.57272968899687	2.23341956381918	2.45636499559248	2.11991519112741	2.94435622470005	2.48449977107484	0.57272968899687	3.233209368103	2.17977081288841	0.57272968899687	0.57272968899687	2.41484470635077	2.31915787324576	0.57272968899687	2.65253810620805	1.6780116026401	1.62513670213343	2.63731014957294	0.57272968899687	1.64733101335847
GmISU01.06G235100.v2.1	1.70979616416412	1.39910376862308	3.29316819280854	0.57272968899687	2.45007371391179	2.23341956381918	3.02779911916342	2.84920521534319	3.12636458390941	2.07953631460402	2.20795203818148	3.01510534325593	4.18796395625685	3.67913359043245	2.3497850090877	2.01822779759448	3.35685065564777	3.09140183134724	3.24610170622782	3.05960790132756	3.46879289813199	2.63731014957294	3.37457125536083	2.68323323134908
GmISU01.06G235350.v2.1	0.57272968899687	1.92121495071532	0.57272968899687	2.45307681379115	0.57272968899687	1.6298946005527	0.57272968899687	2.84920521534319	1.33475849655222	1.51451328931661	0.57272968899687	0.57272968899687	0.57272968899687	1.45698737439224	2.3497850090877	1.46941555489629	0.57272968899687	1.69880126749176	2.22884792165789	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	3.01223578812903
GmISU01.06G236400.v2.1	2.33769881787528	3.06825569099714	0.57272968899687	0.57272968899687	2.04919109782273	2.65764949302845	1.49620523787929	0.57272968899687	2.94435622470005	1.51451328931661	2.62915067090526	1.48887919371599	1.58932025226002	2.70473347748076	2.3497850090877	2.41484470635077	0.57272968899687	2.32345284091094	2.22884792165789	0.57272968899687	1.62513670213343	1.61610292133268	0.57272968899687	1.64733101335847
GmISU01.06G237100.v2.1	4.99150468011015	4.74352875323398	5.68310907099492	4.77676365083204	5.36661550375157	4.67812077797707	5.06588360567545	5.1030715229358	4.87932677697943	5.58666771955094	5.2294018660707	5.26415315215978	4.77383394069374	4.802479677009	4.83609799952673	5.22406603454329	5.11962723183856	5.66501363995556	5.06565563703224	5.35316632058734	4.9183936131292	5.29874261768376	5.57548442734103	4.70958546804382
GmISU01.06G237200.v2.1	6.07656638032822	6.79104970505173	6.66207471599275	5.29931817327654	6.31657545544966	5.26534003821021	7.13122109117801	5.51750381035787	5.9184385200756	6.52178607429344	5.96758358514765	5.1073392449201	5.73407296554874	6.26618538474498	5.70125526890146	5.91763179525466	5.6081830873734	6.23580993476138	6.2610313342833	5.89998269979287	5.84286812202106	6.51475944401724	6.21603930166664	5.84358597694612
GmISU01.06G240400.v2.1	1.70979616416412	4.68022386578782	3.07326218251589	1.79974255885106	2.45007371391179	2.23341956381918	1.49620523787929	0.57272968899687	2.73602519294474	1.51451328931661	1.61058776956972	2.75805335748517	3.18523807512332	3.81428716818194	0.57272968899687	2.72560648461346	2.75316485847175	0.57272968899687	1.62642279105993	3.05960790132756	1.62513670213343	4.35225128542987	2.33372555706401	2.25632732159959
GmISU01.06G241000.v2.1	0.57272968899687	3.56531833281256	4.06454093123234	3.5183544001117	2.76344173346029	2.23341956381918	3.02779911916342	3.69206229412263	2.73602519294474	3.05931738906811	2.20795203818148	3.42262976254182	2.92111187309293	2.95928496067186	1.71914354078188	3.5535362224332	4.24813262962557	3.36207922238249	2.65253810620805	3.32912230329597	3.83454598555917	2.63731014957294	3.37457125536083	3.01223578812903
GmISU01.06G241400.v2.1	7.44722375806715	7.57057070393073	7.43743307365845	6.51141109508883	7.16327147349833	7.14308542643569	7.04642803695451	6.64580065281934	6.8103411242149	6.77732478853499	6.91331795321698	6.79435508577552	7.29190600765406	7.12792635269291	6.60223491281584	6.77023879458063	6.55947311169675	7.25511617085537	6.96228690107938	6.70375419300129	6.84425048945668	6.92391839805289	6.84807652426862	6.47058528026168
GmISU01.06G241800.v2.1	2.33769881787528	2.60585045928432	3.48394564625915	3.5183544001117	3.23902301816279	2.65764949302845	2.054730193364	3.98039821045744	2.94435622470005	3.46925556930028	3.2202481053538	3.233209368103	3.60163915876636	2.39543697063866	3.3940619555058	2.72560648461346	4.24813262962557	2.75793279878383	3.470942195372	2.7279049104433	3.24400860366067	4.11007675250055	3.60270550737779	4.02628148291138
GmISU01.06G242100.v2.1	8.41867583743756	8.71064297628492	8.5480108383823	8.4115496816541	8.59718303125802	8.12720372695257	8.2802926671704	8.61393107412711	8.09640774029676	8.20930964393738	8.31954597365664	8.21445010864841	8.23491406869867	8.01891975545509	8.25995422068907	8.17933067963969	8.43687830430671	8.08942212586296	8.39195024546744	8.40452841630941	8.22206940962654	8.17345637751011	8.5216806755209	8.55054637383863
GmISU01.06G242600.v2.1	8.86194973998376	9.19403926648913	8.57447593971086	8.324480640061	8.87485855953445	8.81377809304835	8.36443333444891	9.01170284727269	9.03671229534305	9.05408074756734	8.85668500539421	8.45582560232881	8.80036772148884	9.15827078128358	8.63226281656844	8.96234929686387	8.86308527192235	8.67175618122662	8.56040114610041	8.83611548201013	8.87994072994034	9.09259847894614	9.04770925608963	8.76758971667092
GmISU01.06G242900.v2.1	0.57272968899687	2.3037692472115	0.57272968899687	0.57272968899687	1.49212841678519	0.57272968899687	0.57272968899687	2.11991519112741	1.83079482989492	1.51451328931661	3.2202481053538	1.48887919371599	2.17977081288841	0.57272968899687	1.71914354078188	2.01822779759448	0.57272968899687	2.75793279878383	2.65253810620805	0.57272968899687	1.62513670213343	0.57272968899687	0.57272968899687	3.2799673025244
GmISU01.06G243300.v2.1	1.70979616416412	1.92121495071532	3.29316819280854	1.79974255885106	3.42857753375963	3.47673783681919	2.45636499559248	3.69206229412263	3.90133056104914	3.63747678452574	2.95476285573139	4.31893587832496	2.17977081288841	2.95928496067186	2.7871308347838	3.19816507360829	4.37533407101156	2.32345284091094	2.22884792165789	3.05960790132756	3.83454598555917	3.64779799516108	1.70672715232647	3.2799673025244
GmISU01.06G243400.v2.1	4.9082514015688	6.93359305917729	7.29191741987738	0.57272968899687	5.16814376880079	5.53913590774223	7.19826340033557	2.11991519112741	6.49979996105968	6.28891091986622	4.89156623718224	7.45651556217116	4.60368212183174	7.00614452606514	3.12228020380432	6.88420306836671	2.31915787324576	5.61411169064398	6.03325853306339	1.6780116026401	3.98766147479005	6.86654149149747	2.76933045400146	2.68323323134908
GmISU01.06G243500.v2.1	8.60204672948759	8.4698460422186	8.359992939318	8.28812638666263	8.68344791441869	7.80304508060577	8.42166447641537	8.15260363168978	7.9591426349247	7.64452162078123	8.39533175498166	8.08724468724799	8.14470563021771	7.84827937032042	8.05000163978837	8.07347518309164	8.19964268142011	8.65296638497717	8.39880621240572	8.00368364355524	7.91345292526275	7.45187809656844	8.25422718476522	7.61191763638686
GmISU01.06G243600.v2.1	6.50267881024715	5.99071882573002	5.47410075414917	6.68921352289337	5.93413696554202	6.20609483480724	6.52632490817803	6.18925243849421	6.26757609255103	6.47812153057713	6.64633911029183	6.18454802386012	6.51206905383903	5.72970871922937	5.84410001307009	5.75594433450615	6.55947311169675	6.0567883196394	6.32000989309612	6.6798555039927	6.2883866307287	6.17996668443563	6.10869181536681	6.49710418468708
GmISU01.06G243700.v2.1	2.33769881787528	2.85550028514463	0.57272968899687	1.79974255885106	1.49212841678519	0.57272968899687	1.49620523787929	1.54449008079284	0.57272968899687	0.57272968899687	0.57272968899687	2.0447724143693	0.57272968899687	1.45698737439224	1.71914354078188	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	1.6780116026401	0.57272968899687	2.21523815527069	0.57272968899687	0.57272968899687
GmISU01.06G244000.v2.1	5.34806157459944	5.46070599977563	5.06016045523334	5.14525007710828	5.05763119803697	5.76916623716101	6.11902627273641	6.00883218430018	5.58683144517521	6.01107153511249	5.55193815155553	6.01830604545037	5.46257798972575	5.82882868935722	5.48572010929311	5.17372332226823	5.11962723183856	5.89563089156823	5.42930509726313	5.67668319142424	5.31558173036525	5.56233150889656	5.57548442734103	5.52066600697101
GmISU01.06G244100.v2.1	2.33769881787528	1.39910376862308	0.57272968899687	2.45307681379115	1.49212841678519	0.57272968899687	2.054730193364	0.57272968899687	2.49244929151111	1.51451328931661	0.57272968899687	2.0447724143693	0.57272968899687	1.45698737439224	0.57272968899687	2.41484470635077	1.69549132409064	0.57272968899687	2.65253810620805	1.6780116026401	0.57272968899687	0.57272968899687	0.57272968899687	1.64733101335847
GmISU01.06G245600.v2.1	0.57272968899687	2.60585045928432	0.57272968899687	0.57272968899687	0.57272968899687	2.98506506229571	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	1.58932025226002	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	0.57272968899687	1.62642279105993	0.57272968899687	1.62513670213343	1.61610292133268	0.57272968899687	1.64733101335847
GmISU01.06G245700.v2.1	2.77373643915664	3.82148527513007	1.52266684859866	4.124435836602	3.59609417888174	2.98506506229571	2.45636499559248	4.91077216638423	2.19922553979576	3.05931738906811	3.2202481053538	3.01510534325593	3.60163915876636	2.95928496067186	2.7871308347838	1.46941555489629	3.35685065564777	3.58990623468793	2.65253810620805	1.6780116026401	3.83454598555917	2.63731014957294	3.97289598528264	4.02628148291138
